baryon_density,pressure,energy_density
5.610800000000004e14,5.736965908692765e13,5.958681746395716e14
5.644000000000004e14,5.806942334673814e13,5.997363677606752e14
5.677200000000004e14,5.876242763786056e13,6.036125807684008e14
5.710400000000004e14,5.945193914018235e13,6.074957220617685e14
5.743600000000004e14,6.013987175540395e13,6.113851418605991e14
5.776800000000004e14,6.082747836874923e13,6.152804088921054e14
5.810000000000004e14,6.151563971007071e13,6.191812163995842e14
5.843200000000004e14,6.2205006671510234e13,6.230873354382326e14
5.876400000000004e14,6.289607855870819e13,6.269985889777018e14
5.909600000000004e14,6.358924964326163e13,6.309148363654891e14
5.942800000000004e14,6.428483855979762e13,6.348359634335286e14
5.976000000000005e14,6.498310776112845e13,6.38761875896057e14
6.009200000000005e14,6.5684276891399164e13,6.426924947737842e14
6.042400000000005e14,6.638853227122034e13,6.466277531216972e14
6.075600000000005e14,6.709603380489399e13,6.505675936267252e14
6.108800000000005e14,6.7806920124837664e13,6.545119668040084e14
6.142000000000005e14,6.852131249832901e13,6.584608296161485e14
6.175200000000005e14,6.923931784515726e13,6.624141443982034e14
6.208400000000005e14,6.9961031103656375e13,6.663718780082079e14
6.241600000000005e14,7.068653711064328e13,6.703340011469864e14
6.274800000000005e14,7.141591211299323e13,6.743004878070429e14
6.308000000000005e14,7.214922499609125e13,6.782713148213121e14
6.341200000000005e14,7.288653829191522e13,6.822464614901012e14
6.374400000000005e14,7.362790901358331e13,6.862259092699816e14
6.407600000000005e14,7.43733893518273e13,6.902096415122936e14
6.440800000000005e14,7.512302726053558e13,6.941976432417435e14
6.474000000000005e14,7.58768669523928e13,6.981899009676872e14
6.507200000000005e14,7.663494932106453e13,7.02186402522298e14
6.540400000000005e14,7.739731230290602e13,7.061871369209834e14
6.573600000000005e14,7.816399118854995e13,7.101920942413571e14
6.606800000000005e14,7.89350188926656e13,7.142012655177965e14
6.640000000000005e14,7.971042618861339e13,7.182146426491455e14
6.673200000000005e14,8.049024191346848e13,7.222322183175749e14
6.706400000000005e14,8.127449314790017e13,7.262539859169878e14
6.739600000000005e14,8.206320537460088e13,7.302799394895818e14
6.772800000000005e14,8.285640261834555e13,7.343100736694618e14
6.806000000000005e14,8.365410757024044e13,7.38344383632338e14
6.839200000000005e14,8.445634169830395e13,7.423828650505338e14
6.872400000000005e14,8.526312534619998e13,7.464255140525912e14
6.905600000000005e14,8.607447782164345e13,7.504723271869338e14
6.938800000000005e14,8.689041747578962e13,7.545233013890801e14
6.972000000000005e14,8.771096177471092e13,7.585784339519799e14
7.005200000000005e14,8.853612736392372e13,7.62637722499129e14
7.038400000000005e14,8.936593012677125e13,7.667011649601268e14
7.071600000000005e14,9.020038523737806e13,7.707687595484251e14
7.104800000000005e14,9.103950720878431e13,7.748405047410251e14
7.138000000000005e14,9.188330993679903e13,7.789163992599032e14
7.171200000000005e14,9.273180674001944e13,7.829964420550034e14
7.204400000000005e14,9.35850103964416e13,7.870806322886348e14
7.237600000000005e14,9.444293317699986e13,7.911689693211215e14
7.270800000000005e14,9.530558687636052e13,7.952614526975955e14
7.304000000000005e14,9.617298284123422e13,7.993580821358126e14
7.337200000000005e14,9.70451319964563e13,8.03458857514912e14
7.370400000000005e14,9.792204486904742e13,8.07563778865009e14
7.403600000000006e14,9.880373161044748e13,8.116728463575578e14
7.436800000000006e14,9.969020201708845e13,8.157860602964299e14
7.470000000000006e14,1.0058146554946195e14,8.199034211096151e14
7.503200000000006e14,1.0147753134981342e14,8.240249293415078e14
7.536400000000006e14,1.0237840825858847e14,8.281505856457432e14
7.569600000000006e14,1.0328410482972947e14,8.322803907785044e14
7.602800000000006e14,1.0419462934493831e14,8.364143455922909e14
7.636000000000006e14,1.05109989826965e14,8.405524510301034e14
7.669200000000006e14,1.0603019405203683e14,8.44694708119998e14
7.702400000000006e14,1.0695524956146506e14,8.488411179700039e14
7.735600000000006e14,1.0788516367251714e14,8.529916817633531e14
7.768800000000006e14,1.0881994348860203e14,8.571464007540255e14
7.802000000000006e14,1.0975959590882581e14,8.61305276262553e14
7.835200000000006e14,1.1070412763696294e14,8.654683096720958e14
7.868400000000006e14,1.1165354518989339e14,8.696355024247442e14
7.901600000000006e14,1.1260785490553125e14,8.73806856018054e14
7.934800000000006e14,1.1356706295030266e14,8.779823720017766e14
7.968000000000006e14,1.1453117532618581e14,8.821620519747855e14
8.001200000000006e14,1.1548664748637372e14,8.863464485003431e14
8.034400000000006e14,1.1643018479247339e14,8.9053561128654e14
8.067600000000006e14,1.1736942400239284e14,8.94729162922091e14
8.100800000000006e14,1.1830653048032155e14,8.989269765573145e14
8.134000000000006e14,1.1924268183147248e14,9.031289750537594e14
8.167200000000006e14,1.2017864425768005e14,9.073351034597094e14
8.200400000000006e14,1.2111496513579453e14,9.115453193725686e14
8.233600000000006e14,1.2205205909516355e14,9.157595884456125e14
8.266800000000006e14,1.2299025316490822e14,9.199778819362086e14
8.300000000000005e14,1.2392981305247316e14,9.242001752239336e14
8.333200000000005e14,1.248709596144243e14,9.284264468475921e14
8.366400000000005e14,1.2581387977018805e14,9.326566778445381e14
8.399600000000005e14,1.2675873405455345e14,9.368908512778575e14
8.432800000000006e14,1.2770566202981472e14,9.411289518863514e14
8.466000000000006e14,1.2865478627713527e14,9.453709658181441e14
8.499200000000006e14,1.2960621541172044e14,9.496168804232115e14
8.532400000000006e14,1.305600464076475e14,9.538666840885911e14
8.565600000000006e14,1.3151636642220294e14,9.58120366105299e14
8.598800000000006e14,1.3247525424962298e14,9.623779165592579e14
8.632000000000006e14,1.3343678149517048e14,9.666393262407928e14
8.665200000000006e14,1.3440101353474905e14,9.709045865686546e14
8.698400000000006e14,1.3536801030759094e14,9.751736895256309e14
8.731600000000006e14,1.3633782697732953e14,9.794466276034761e14
8.764800000000006e14,1.373105144880903e14,9.837233937554354e14
8.798000000000006e14,1.3828612003592111e14,9.880039813550269e14
8.831200000000006e14,1.3926468747131322e14,9.922883841600158e14
8.864400000000006e14,1.4024625764513322e14,9.96576596280746e14
8.897600000000006e14,1.4123086870769697e14,1.0008686121521392e15
8.930800000000006e14,1.4221855636877266e14,1.005164426508825e15
8.964000000000006e14,1.4320935412476184e14,1.0094640343629411e15
8.997200000000006e14,1.442032934581551e14,1.013767430984239e15
9.030400000000006e14,1.4520040401340022e14,1.0180746118821846e15
9.063600000000006e14,1.4620071375263744e14,1.0223855727897881e15
9.096800000000006e14,1.472042490941043e14,1.0267003096489538e15
9.130000000000006e14,1.4821103503561194e14,1.0310188185971654e15
9.163200000000006e14,1.49221095265045e14,1.0353410959553412e15
9.196400000000006e14,1.5023445225959384e14,1.0396671382167419e15
9.229600000000006e14,1.5125112737511238e14,1.0439969420367806e15
9.262800000000006e14,1.5227114092681588e14,1.0483305042236891e15
9.296000000000006e14,1.5329451226236634e14,1.0526678217298924e15
9.329200000000006e14,1.5432125982821016e14,1.0570088916440748e15
9.362400000000006e14,1.5535140122995256e14,1.0613537111838121e15
9.395600000000006e14,1.563849532874228e14,1.0657022776887774e15
9.428800000000006e14,1.5742193208500406e14,1.0700545886143994e15
9.462000000000006e14,1.5846235301773894e14,1.0744106415259934e15
9.495200000000006e14,1.5950623083363506e14,1.0787704340932699e15
9.528400000000006e14,1.6055357967256628e14,1.0831339640852358e15
9.561600000000006e14,1.6160441310211325e14,1.0875012293654044e15
9.594800000000006e14,1.626587441506214e14,1.0918722278873279e15
9.628000000000006e14,1.6371658533776025e14,1.0962469576904129e15
9.661200000000006e14,1.647779487028115e14,1.1006254168959866e15
9.694400000000006e14,1.6584284583089628e14,1.1050076037036009e15
9.727600000000006e14,1.6691128787731228e14,1.1093935163875676e15
9.760800000000006e14,1.6798328559018272e14,1.1137831532936758e15
9.794000000000006e14,1.6905884933151725e14,1.1181765128361206e15
9.827200000000008e14,1.701379890968592e14,1.1225735934945911e15
9.860400000000008e14,1.7122071453362603e14,1.126974393811514e15
9.893600000000008e14,1.7230703495822544e14,1.1313789123894665e15
9.926800000000008e14,1.7339695937209497e14,1.135787147888714e15
9.960000000000008e14,1.744904964767063e14,1.1401990990248735e15
9.993200000000008e14,1.7558765468763584e14,1.144614764566719e15
1.0026400000000008e15,1.7668844214777447e14,1.1490341433340718e15
1.0059600000000008e15,1.7779286673973662e14,1.153457234195822e15
1.0092800000000008e15,1.7890093609752316e14,1.1578840360680335e15
1.0126000000000008e15,1.8001265761751272e14,1.1623145479121442e15
1.0159200000000008e15,1.811280384688036e14,1.1667487687332562e15
1.0192400000000008e15,1.8224708560297134e14,1.171186697578509e15
1.0225600000000008e15,1.8336980576328028e14,1.175628333535519e15
1.0258800000000008e15,1.8449620549338044e14,1.180073675730905e15
1.0292000000000008e15,1.8562629114553056e14,1.184522723328874e15
1.0325200000000008e15,1.8676006888837944e14,1.1889754755298685e15
1.0358400000000008e15,1.8789754471432638e14,1.1934319315692785e15
1.0391600000000008e15,1.8903872444650416e14,1.1978920907162112e15
1.0424800000000008e15,1.901836137453938e14,1.20235595227231e15
1.0458000000000008e15,1.9133221811510666e14,1.2068235155706242e15
1.0491200000000008e15,1.9248454290933738e14,1.211294779974539e15
1.0524400000000008e15,1.9364059333703647e14,1.2157697448767278e15
1.0557600000000008e15,1.948003744677861e14,1.2202484096981718e15
1.0590800000000008e15,1.9596389123693488e14,1.2247307738872e15
1.0624000000000008e15,1.9713114845045656e14,1.2292168369185865e15
1.0657200000000008e15,1.9830215078961172e14,1.2337065982926688e15
1.0690400000000008e15,1.9947690281536222e14,1.2382000575345092e15
1.0723600000000008e15,2.006554089725941e14,1.2426972141930902e15
1.0756800000000008e15,2.0183767359414956e14,1.2471980678405338e15
1.0790000000000008e15,2.0302370090466172e14,1.2517026180713645e15
1.0823200000000008e15,2.0421349502423622e14,1.2562108645017792e15
1.0856400000000008e15,2.0540705997195094e14,1.2607228067689738e15
1.0889600000000008e15,2.0660439966921672e14,1.2652384445304605e15
1.0922800000000008e15,2.0780551794298153e14,1.2697577774634485e15
1.0956000000000008e15,2.0901041852880306e14,1.2742808052642142e15
1.0989200000000008e15,2.102191050737903e14,1.2788075276475128e15
1.1022400000000008e15,2.1143158113941697e14,1.2833379443460085e15
1.1055600000000008e15,2.126478502042232e14,1.2878720551097192e15
1.1088800000000008e15,2.138679156664022e14,1.2924098597054902e15
1.1122000000000008e15,2.1509178084628156e14,1.2969513579164778e15
1.1155200000000008e15,2.1631944898870734e14,1.301496549541657e15
1.1188400000000008e15,2.175509232653292e14,1.3060454343953438e15
1.1221600000000008e15,2.1878620677679475e14,1.3105980123067325e15
1.1254800000000009e15,2.2002530255486516e14,1.3151542831194522e15
1.1288000000000008e15,2.2126821356443462e14,1.3197142466911352e15
1.1321200000000008e15,2.225149427054864e14,1.324277902893006e15
1.1354400000000008e15,2.2376549281496834e14,1.3288452516094708e15
1.1387600000000008e15,2.2501986666859044e14,1.3334162927377415e15
1.1420800000000008e15,2.262780669825712e14,1.3379910261874468e15
1.1454000000000008e15,2.2754009641530375e14,1.3425694518802785e15
1.1487200000000008e15,2.2880595756896734e14,1.347151569749636e15
1.1520400000000008e15,2.300756529910844e14,1.3517373797402898e15
1.1553600000000008e15,2.3134918517600956e14,1.3563268818080442e15
1.1586800000000008e15,2.3262655656637938e14,1.3609200759194302e15
1.1620000000000008e15,2.3390776955449984e14,1.3655169620513845e15
1.1653200000000008e15,2.3519282648368866e14,1.3701175401909618e15
1.1686400000000008e15,2.364817296495741e14,1.3747218103350362e15
1.1719600000000008e15,2.3777448130134128e14,1.3793297724900275e15
1.1752800000000008e15,2.390710836429466e14,1.3839414266716232e15
1.1786000000000008e15,2.4037153883427738e14,1.3885567729045185e15
1.1819200000000008e15,2.416758489922853e14,1.393175811222159e15
1.1852400000000008e15,2.4298401619207288e14,1.3977985416664952e15
1.1885600000000008e15,2.4429604246794966e14,1.4024249642877378e15
1.1918800000000008e15,2.4561192981444794e14,1.4070550791441288e15
1.195200000000001e15,2.469316801873118e14,1.411688886301711e15
1.198520000000001e15,2.4825529550445025e14,1.416326385834113e15
1.201840000000001e15,2.4958277764685716e14,1.4209675778223315e15
1.205160000000001e15,2.509141284595098e14,1.4256124623545242e15
1.208480000000001e15,2.5224934975223175e14,1.4302610395258168e15
1.211800000000001e15,2.5358844330053e14,1.434913309438095e15
1.215120000000001e15,2.549314108464103e14,1.4395692721998255e15
1.218440000000001e15,2.562782540991622e14,1.4442289279258685e15
1.221760000000001e15,2.5762897473612112e14,1.4488922767372945e15
1.225080000000001e15,2.5898357440340966e14,1.45355931876122e15
1.228400000000001e15,2.6034205471665516e14,1.4582300541306272e15
1.231720000000001e15,2.6170441726168175e14,1.462904482984209e15
1.235040000000001e15,2.6307066359519397e14,1.4675826054662032e15
1.238360000000001e15,2.6444079524541962e14,1.4722644217262425e15
1.241680000000001e15,2.6581481371275516e14,1.4769499319192005e15
1.245000000000001e15,2.6719272047038047e14,1.4816391362050432e15
1.248320000000001e15,2.685745169648554e14,1.4863320347486915e15
1.251640000000001e15,2.6996020461670675e14,1.4910286277198762e15
1.254960000000001e15,2.713497848209887e14,1.495728915293009e15
1.258280000000001e15,2.7274325894783634e14,1.5004328976470475e15
1.261600000000001e15,2.741406283429981e14,1.5051405749653665e15
1.264920000000001e15,2.7554189432835662e14,1.5098519474356355e15
1.268240000000001e15,2.76947058202427e14,1.514567015249699e15
1.271560000000001e15,2.7835612124085738e14,1.5192857786034535e15
1.274880000000001e15,2.7976908469689906e14,1.5240082376967385e15
1.278200000000001e15,2.8118594980187397e14,1.528734392733221e15
1.281520000000001e15,2.826067177656245e14,1.533464243920287e15
1.284840000000001e15,2.840313897769554e14,1.538197791468938e15
1.288160000000001e15,2.854599670040584e14,1.5429350355936845e15
1.291480000000001e15,2.868924505949343e14,1.547675976512448e15
1.294800000000001e15,2.8832884167779106e14,1.5524206144464625e15
1.298120000000001e15,2.897691413614476e14,1.557168949620176e15
1.301440000000001e15,2.9121335073570856e14,1.5619209822611642e15
1.304760000000001e15,2.926614708717493e14,1.5666767126000318e15
1.308080000000001e15,2.941135028224726e14,1.5714361408703305e15
1.311400000000001e15,2.955694476228689e14,1.576199267308471e15
1.314720000000001e15,2.970293062903635e14,1.5809660921536385e15
1.318040000000001e15,2.984930798251518e14,1.5857366156477118e15
1.321360000000001e15,2.999607692105307e14,1.5905108380351815e15
1.324680000000001e15,3.014323754132212e14,1.595288759563077e15
1.328000000000001e15,3.029078993836782e14,1.6000703804808855e15
1.331320000000001e15,3.043873420563999e14,1.6048557010404812e15
1.334640000000001e15,3.058707043502253e14,1.6096447214960538e15
1.337960000000001e15,3.073579871686223e14,1.6144374421040368e15
1.341280000000001e15,3.088491913999762e14,1.6192338631230362e15
1.344600000000001e15,3.1034431791786394e14,1.6240339848137725e15
1.347920000000001e15,3.118433675813259e14,1.6288378074390052e15
1.351240000000001e15,3.133463412351278e14,1.6336453312634768e15
1.354560000000001e15,3.148532397100227e14,1.638456556553847e15
1.357880000000001e15,3.1636406382299906e14,1.6432714835786328e15
1.361200000000001e15,3.1787881437753044e14,1.6480901126081515e15
1.364520000000001e15,3.193974921638102e14,1.652912443914461e15
1.367840000000001e15,3.209200979589927e14,1.6577384777713035e15
1.371160000000001e15,3.224466325274191e14,1.6625682144540538e15
1.374480000000001e15,3.239770966208402e14,1.6674016542396588e15
1.377800000000001e15,3.255114909786399e14,1.6722387974065978e15
1.381120000000001e15,3.2704981632804556e14,1.677079644234814e15
1.384440000000001e15,3.2859207338433975e14,1.6819241950056828e15
1.387760000000001e15,3.3013826285106256e14,1.6867724500019518e15
1.391080000000001e15,3.316883854202138e14,1.6916244095076955e15
1.394400000000001e15,3.332424417724466e14,1.6964800738082732e15
1.397720000000001e15,3.348004325772627e14,1.7013394431902785e15
1.401040000000001e15,3.3636235849319506e14,1.7062025179414998e15
1.404360000000001e15,3.3792822016799456e14,1.7110692983508728e15
1.407680000000001e15,3.3949801823880694e14,1.7159397847084428e15
1.411000000000001e15,3.410717533323495e14,1.7208139773053198e15
1.414320000000001e15,3.4264942606508306e14,1.7256918764336422e15
1.417640000000001e15,3.4423103704337775e14,1.7305734823865365e15
1.420960000000001e15,3.458165868636812e14,1.7354587954580755e15
1.424280000000001e15,3.474060761126751e14,1.740347815943247e15
1.427600000000001e15,3.489995053674377e14,1.7452405441379142e15
1.430920000000001e15,3.505968751955942e14,1.7501369803387782e15
1.434240000000001e15,3.521981861554693e14,1.7550371248433465e15
1.437560000000001e15,3.538034387962355e14,1.7599409779499015e15
1.440880000000001e15,3.554126336580587e14,1.7648485399574585e15
1.444200000000001e15,3.570257712722396e14,1.7697598111657428e15
1.447520000000001e15,3.5864285216135156e14,1.7746747918751512e15
1.450840000000001e15,3.6026387683937956e14,1.7795934823867285e15
1.454160000000001e15,3.618888458118516e14,1.7845158830021282e15
1.457480000000001e15,3.635177595759724e14,1.789441994023591e15
1.460800000000001e15,3.651506186207486e14,1.7943718157539118e15
1.464120000000001e15,3.6678742342711756e14,1.7993053484964118e15
1.467440000000001e15,3.6842817446806725e14,1.8042425925549128e15
1.470760000000001e15,3.7007287220876156e14,1.8091835482337128e15
1.474080000000001e15,3.717215171066541e14,1.814128215837551e15
1.4774000000000012e15,3.733741096116114e14,1.819076595671591e15
1.4807200000000012e15,3.750306501660178e14,1.824028688041393e15
1.4840400000000012e15,3.766911392048943e14,1.828984493252889e15
1.4873600000000012e15,3.783555771560059e14,1.8339440116123558e15
1.4906800000000012e15,3.8002396443997106e14,1.8389072434263995e15
1.4940000000000012e15,3.8169630147036306e14,1.8438741890019262e15
1.4973200000000012e15,3.83372588653818e14,1.8488448486461228e15
1.5006400000000012e15,3.850528263901354e14,1.853819222666431e15
1.5039600000000012e15,3.8673701507237556e14,1.8587973113705338e15
1.5072800000000012e15,3.8842515508696075e14,1.8637791150663282e15
1.5106000000000012e15,3.9011724681376956e14,1.868764634061909e15
1.5139200000000012e15,3.91813290626232e14,1.8737538686655445e15
1.5172400000000012e15,3.935132868914223e14,1.87874681918566e15
1.5205600000000012e15,3.9521723597014675e14,1.8837434859308228e15
1.5238800000000012e15,3.9692513821703844e14,1.8887438692097142e15
1.5272000000000012e15,3.986369939806415e14,1.8937479693311218e15
1.5305200000000012e15,4.0035280360349706e14,1.8987557866039148e15
1.5338400000000012e15,4.020725674222288e14,1.9037673213370292e15
1.5371600000000012e15,4.0379628576762606e14,1.908782573839454e15
1.5404800000000012e15,4.055239589647248e14,1.9138015444202075e15
1.5438000000000012e15,4.072555873328881e14,1.9188242333883288e15
