baryon_density,pressure,energy_density
4.98e13,1.4966896185458e11,5.047935095805e13
5.81e13,1.8969208075549e11,5.892055310759e13
6.64e13,2.333206761311e11,6.736774165249e13
7.47e13,2.80591337277e11,7.582061842666e13
8.3e13,3.315871292081e11,8.427895886071e13
9.13e13,3.864229821224e11,9.274259388114e13
9.96e13,4.452364940015e11,1.0121139638446e14
1.079e14,5.081819553542e11,1.096852734797e14
1.162e14,5.7542634118e11,1.181641583331e14
1.245e14,6.47146583913e11,1.2664800638882e14
1.328e14,7.223854431019e11,1.3513679099292e14
1.411e14,7.89155534e11,1.420316855e14
1.494e14,8.61558774e11,1.504256875e14
1.577e14,9.32271279e11,1.588157113e14
1.66e14,1.001929561e12,1.672017569e14
1.743e14,1.071289478e12,1.755838243e14
1.826e14,1.141047215e12,1.839619135e14
1.909e14,1.211879066e12,1.923400027e14
1.992e14,1.284520998e12,2.00720081e14
2.075e14,1.359669196e12,2.09094192e14
2.158e14,1.437999954e12,2.17468303e14
2.241e14,1.520249239e12,2.25842414e14
2.324e14,1.607113236e12,2.34216525e14
2.407e14,1.69928813e12,2.42590636e14
2.49e14,1.797489997e12,2.50984638e14
2.573e14,1.902395131e12,2.59358749e14
2.656e14,2.01475939e12,2.67752751e14
2.739e14,2.13529885e12,2.76146753e14
2.822e14,2.26459035e12,2.84540755e14
2.905e14,2.40342953e12,2.92934757e14
2.988e14,2.55241312e12,3.0134865e14
3.071e14,2.71253567e12,3.09762543e14
3.154e14,2.884195e12,3.18196327e14
3.237e14,3.06818675e12,3.26630111e14
3.32e14,3.26530656e12,3.35063895e14
3.403e14,3.47615116e12,3.4351757e14
3.486e14,3.70151619e12,3.51971245e14
3.569e14,3.94199838e12,3.60444811e14
3.652e14,4.19839337e12,3.68938268e14
3.735e14,4.47129789e12,3.77431725e14
3.818e14,4.76150758e12,3.85945073e14
3.984e14,5.38151005e12,4.0299166e14
4.15e14,6.05621277e12,4.19859228e14
4.316e14,6.78720702e12,4.36905815e14
4.482e14,7.5764819e12,4.53952402e14
4.648e14,8.43080035e12,4.70998989e14
4.814e14,9.35374275e12,4.88045576e14
4.98e14,1.034550801e13,5.05092163e14
5.146e14,1.141305798e13,5.22317769e14
5.312e14,1.255798394e13,5.39523484e14
5.478e14,1.378585537e13,5.56729199e14
5.644e14,1.509647336e13,5.73934914e14
5.81e14,1.649679976e13,5.91319648e14
5.976e14,1.79854422e13,6.08525363e14
6.142e14,1.95707549e13,6.25910097e14
6.308e14,2.12614899e13,6.43294831e14
6.474e14,2.30596363e13,6.60838693e14
6.64e14,2.4943314e13,6.78382555e14
6.806e14,2.69344031e13,6.95906526e14
6.972e14,2.90488164e13,7.13450388e14
7.138e14,3.12666629e13,7.31173269e14
7.304e14,3.35919208e13,7.48717131e14
7.47e14,3.60405029e13,7.66579249e14
7.636e14,3.85945073e13,7.84282239e14
7.802e14,4.12897378e13,8.02164248e14
7.968e14,4.40923797e13,8.20205385e14
8.134e14,4.70342586e13,8.38087394e14
8.3e14,5.00974726e13,8.5610864e14
8.466e14,5.32859999e13,8.74328796e14
8.632e14,5.66157533e13,8.92369933e14
8.798e14,6.00688309e13,9.10729326e14
8.964e14,6.36631346e13,9.28929591e14
9.13e14,6.73966753e13,9.47308875e14
9.296e14,7.12714421e13,9.65847287e14
9.462e14,7.52894241e13,9.8420668e14
9.628e14,7.94625559e13,1.00290422e15
9.794e14,8.37789029e13,1.021442632e15
9.96e14,8.8236476e13,1.040319191e15
1.0126e15,9.2851188e13,1.059016731e15
1.0292e15,9.7625028e13,1.07789329e15
1.0458e15,1.02557996e14,1.096909086e15
1.0624e15,1.076481029e14,1.115944773e15
1.079e15,1.128973378e14,1.13498046e15
1.0956e15,1.183236026e14,1.154175275e15
1.1122e15,1.238891044e14,1.173549109e15
1.1288e15,1.29649538e14,1.192903052e15
1.1454e15,1.355690996e14,1.212436014e15
1.162e15,1.41663702e14,1.231968976e15
1.1786e15,1.479174324e14,1.251661066e15
1.1952e15,1.543641055e14,1.271353156e15
1.2284e15,1.677706395e14,1.311075483e15
1.2616e15,1.819668462e14,1.351116066e15
1.2948e15,1.967657502e14,1.391673815e15
1.328e15,2.1243588e14,1.43254982e15
1.3612e15,2.28826064e14,1.4739231e15
1.3944e15,2.46091452e14,1.515634527e15
1.4276e15,2.64053025e14,1.55766421e15
1.4608e15,2.82909693e14,1.600350296e15
1.494e15,3.02641565e14,1.64339442e15
1.5272e15,3.23069622e14,1.686418653e15
1.5604e15,3.44372883e14,1.731093839e15
1.5936e15,3.66571239e14,1.775788916e15
1.6268e15,3.89644799e14,1.820464102e15
1.66e15,4.13792473e14,1.865159179e15
1.6932e15,4.38616441e14,1.911485318e15
1.7264e15,4.64335504e14,1.957831348e15
1.7596e15,4.91128681e14,2.00421716e15
1.7928e15,5.18777171e14,2.05215447e15
1.826e15,5.47320756e14,2.10009178e15
1.8592e15,5.76739545e14,2.148228e15
1.8924e15,6.07212557e14,2.19775659e15
1.9256e15,6.38560773e14,2.24748409e15
1.9588e15,6.70983103e14,2.29701268e15
1.992e15,7.04260746e14,2.34833146e15
2.0252e15,7.38612503e14,2.39965024e15
2.0584e15,7.73839464e14,2.45096902e15
2.0916e15,8.0996152e14,2.50387908e15
2.1248e15,8.47137799e14,2.55698805e15
2.158e15,8.85169391e14,2.60989811e15
2.1912e15,9.24275097e14,2.66459836e15
2.2244e15,9.64275898e14,2.7190997e15
2.2576e15,1.005311031e15,2.77539123e15
2.2908e15,1.047241259e15,2.83168276e15
2.324e15,1.090046691e15,2.88797429e15
2.3572e15,1.133906346e15,2.9458571e15
2.3904e15,1.178641205e15,3.00373991e15
2.4236e15,1.224271159e15,3.06162272e15
2.4568e15,1.270776317e15,3.12129572e15
2.49e15,1.318335698e15,3.18076981e15
2.5232e15,1.366611155e15,3.24203409e15
2.5564e15,1.415761816e15,3.30329837e15
2.5896e15,1.465787681e15,3.36456265e15
2.6228e15,1.516867769e15,3.42741821e15
2.656e15,1.568663933e15,3.49027377e15
2.6892e15,1.621494429e15,3.55491952e15
2.7224e15,1.675399039e15,3.61936636e15
2.7556e15,1.730198744e15,3.68401211e15
2.7888e15,1.7862118e15,3.75024914e15
2.822e15,1.842582894e15,3.81628726e15
2.8552e15,1.883100861e15,3.88252429e15
2.8884e15,1.925369236e15,3.9503526e15
2.9216e15,1.967657502e15,4.01818091e15
2.9548e15,2.01177574e15,4.08620813e15
2.988e15,2.05752504e15,4.15562772e15
3.0212e15,2.10685472e15,4.22524622e15
3.0544e15,2.15956587e15,4.29625709e15
3.0876e15,2.2178465e15,4.36905815e15
3.1208e15,2.2795086e15,4.44026793e15
3.154e15,2.34813255e15,4.51485918e15
