baryon_density,pressure,energy_density
3.2536000000000025e14,1.4804368262760559e13,3.355400089043262e14
3.2868000000000025e14,1.5244744255515031e13,3.390834517513476e14
3.3200000000000025e14,1.5693580347697646e13,3.426305403812801e14
3.3532000000000025e14,1.6150960803926713e13,3.4618132026622775e14
3.3864000000000025e14,1.6616969854846844e13,3.497358368699585e14
3.4196000000000025e14,1.7091691692162924e13,3.532941356538865e14
3.4528000000000025e14,1.7575210462594691e13,3.56856262082155e14
3.4860000000000025e14,1.8067610260849777e13,3.604222616259198e14
3.5192000000000025e14,1.8568975121684777e13,3.639921797669359e14
3.5524000000000025e14,1.907938901113311e13,3.675660620004968e14
3.5856000000000025e14,1.9598935816954637e13,3.7114395383780975e14
3.6188000000000025e14,2.0127699338367723e13,3.7472590080786706e14
3.6520000000000025e14,2.0665763275108438e13,3.7831194845883825e14
3.6852000000000025e14,2.1213211215869242e13,3.8190214235905275e14
3.718400000000003e14,2.1770126626150406e13,3.854965280975918e14
3.751600000000003e14,2.233659283556829e13,3.890951512845325e14
3.784800000000003e14,2.2912693024653234e13,3.926980575508673e14
3.818000000000003e14,2.3498510211170133e13,3.963052925481246e14
3.851200000000003e14,2.409412723599693e13,3.9991690194771656e14
3.884400000000003e14,2.469962674857892e13,4.035329314400305e14
3.917600000000003e14,2.53150911920041e13,4.0715342673328456e14
3.950800000000003e14,2.594060278771167e13,4.107784335521607e14
3.984000000000003e14,2.6576243519865965e13,4.144079976362306e14
4.017200000000003e14,2.722209511942255e13,4.1804216473819144e14
4.050400000000003e14,2.787823904790585e13,4.2168098062191575e14
4.083600000000003e14,2.8544756480925676e13,4.2532449106033144e14
4.116800000000003e14,2.92217282914581e13,4.2897274183314244e14
4.1500000000000025e14,2.9909235032907055e13,4.326257787243962e14
4.1832000000000025e14,3.0607356921976957e13,4.3628364751990444e14
4.216400000000003e14,3.131617382137279e13,4.3994639400453444e14
4.249600000000003e14,3.203576522235434e13,4.4361406395936606e14
4.282800000000003e14,3.276621022716539e13,4.4728670315872775e14
4.316000000000003e14,3.3507587531354145e13,4.5096435736712194e14
4.349200000000003e14,3.4259975406021305e13,4.546470723360336e14
4.382400000000003e14,3.5023451679997434e13,4.583348938006421e14
4.415600000000003e14,3.5798093721989586e13,4.620278674764295e14
4.448800000000003e14,3.6583978422706e13,4.6572603905569975e14
4.482000000000003e14,3.738118217698843e13,4.6942945420401144e14
4.515200000000003e14,3.818978086596572e13,4.7313815855652006e14
4.548400000000003e14,3.900984983925747e13,4.768521977142549e14
4.581600000000003e14,3.984146389724202e13,4.805716172403114e14
4.614800000000003e14,4.068469727341399e13,4.842964626559779e14
4.648000000000003e14,4.153962361685005e13,4.880267794368054e14
4.681200000000003e14,4.240631597480225e13,4.917626130086057e14
4.714400000000003e14,4.32848467754413e13,4.9550400874340356e14
4.747600000000003e14,4.417528781076902e13,4.992510119553345e14
4.780800000000003e14,4.5077710219717984e13,5.0300366789649356e14
4.814000000000003e14,4.599218447145851e13,5.0676202175274325e14
4.847200000000003e14,4.691878034893496e13,5.105261186394853e14
4.880400000000003e14,4.785756693264506e13,5.142960035973922e14
4.913600000000004e14,4.880861258468238e13,5.180717215881121e14
4.946800000000004e14,4.977198493306187e13,5.2185331748994744e14
4.980000000000004e14,5.074775085634586e13,5.256408360935083e14
5.013200000000004e14,5.173597646858097e13,5.294343220973512e14
5.046400000000004e14,5.273672710457357e13,5.3323382010359656e14
5.079600000000004e14,5.367423720245007e13,5.370586406532163e14
5.112800000000004e14,5.4518018847661875e13,5.4091591151822425e14
5.146000000000004e14,5.534069394347924e13,5.447867063737223e14
5.179200000000004e14,5.615467916444938e13,5.4866769769218175e14
5.212400000000004e14,5.696531404338907e13,5.525574307237981e14
5.245600000000004e14,5.777558856400161e13,5.564550842514303e14
5.278800000000004e14,5.8587414291006984e13,5.603601329415756e14
5.312000000000004e14,5.940211869068679e13,5.642722144075594e14
5.345200000000004e14,6.0220678135175016e13,5.681910657912642e14
5.378400000000004e14,6.1043842083362164e13,5.721164895621976e14
5.411600000000004e14,6.187220523843083e13,5.760483334107275e14
5.444800000000004e14,6.270625227298073e13,5.799864776400849e14
5.478000000000004e14,6.3546386979893086e13,5.839308268536176e14
5.511200000000004e14,6.4392952054241734e13,5.878813042488296e14
5.544400000000004e14,6.524624296957763e13,5.918378475690586e14
5.577600000000004e14,6.610651798528731e13,5.958004061506301e14
5.610800000000004e14,6.697400553579328e13,5.997689387178016e14
5.644000000000004e14,6.784890979831951e13,6.037434117024438e14
5.677200000000004e14,6.873141496286087e13,6.077237979408289e14
5.710400000000004e14,6.9621688557958516e13,6.117100756471295e14
5.743600000000004e14,7.051988407682727e13,6.15702227593705e14
5.776800000000004e14,7.142614307648336e13,6.197002404484715e14
5.810000000000004e14,7.234059687412489e13,6.237041042333252e14
5.843200000000004e14,7.326336793163725e13,6.277138118770995e14
5.876400000000004e14,7.419457099571038e13,6.317293588432136e14
5.909600000000004e14,7.513431404439631e13,6.357507428169642e14
5.942800000000004e14,7.608269907882477e13,6.397779634409398e14
5.976000000000005e14,7.703982278994677e13,6.4381102208958e14
6.009200000000005e14,7.800577712356172e13,6.478499216758658e14
6.042400000000005e14,7.898064976194242e13,6.518946664845716e14
6.075600000000005e14,7.996452453655995e13,6.559452620276435e14
6.108800000000005e14,8.095748178353889e13,6.600017149181122e14
6.142000000000005e14,8.195959865121469e13,6.640640327596504e14
6.175200000000005e14,8.297094936739325e13,6.681322240493864e14
6.208400000000005e14,8.399160547254039e13,6.722062980920348e14
6.241600000000005e14,8.502163602401556e13,6.762862649237136e14
6.274800000000005e14,8.606110777558806e13,6.803721352441116e14
6.308000000000005e14,8.711008533575634e13,6.844639203558731e14
6.341200000000005e14,8.816863130782372e13,6.885616321102526e14
6.374400000000005e14,8.923680641420272e13,6.926652828582385e14
6.407600000000005e14,9.031466960704844e13,6.967748854064619e14
6.440800000000005e14,9.140227816699019e13,7.008904529773075e14
6.474000000000005e14,9.24996877914797e13,7.050119991727331e14
6.507200000000005e14,9.360695267404484e13,7.091395379413662e14
6.540400000000005e14,9.47241255755677e13,7.132730835485048e14
6.573600000000005e14,9.585125788852806e13,7.174126505487035e14
6.606800000000005e14,9.698839969506403e13,7.21558253760674e14
6.640000000000005e14,9.813559981954238e13,7.257099082442411e14
6.673200000000005e14,9.92929058762795e13,7.29867629279153e14
6.706400000000005e14,1.0046036431295805e14,7.340314323455602e14
6.739600000000005e14,1.0163802045019931e14,7.382013331059879e14
6.772800000000005e14,1.0282591851773644e14,7.423773473886699e14
6.806000000000005e14,1.040241016875313e14,7.465594911721052e14
6.839200000000005e14,1.0523261210417742e14,7.507477805707312e14
6.872400000000005e14,1.0644090236911872e14,7.549424794492622e14
6.905600000000005e14,1.0762236360647695e14,7.591440949781414e14
6.938800000000005e14,1.0879487639264086e14,7.63352054921562e14
6.972000000000005e14,1.0996381637504128e14,7.675661577741265e14
7.005200000000005e14,1.111317562249434e14,7.717862917640429e14
7.038400000000005e14,1.1230027907112164e14,7.760123809944775e14
7.071600000000005e14,1.1347047931817097e14,7.802443691798305e14
7.104800000000005e14,1.1464316803410764e14,7.844822124596004e14
7.138000000000005e14,1.1581897513871311e14,7.887258755743548e14
7.171200000000005e14,1.1699840673614139e14,7.929753295828394e14
7.204400000000005e14,1.1818188007017117e14,7.972305503869658e14
7.237600000000005e14,1.1936974618522812e14,8.014915177219041e14
7.270800000000005e14,1.2056230532939747e14,8.057582144332479e14
7.304000000000005e14,1.2175981782635786e14,8.100306259411596e14
7.337200000000005e14,1.2296251198901225e14,8.143087398316821e14
7.370400000000005e14,1.2417059002930416e14,8.185925455376108e14
7.403600000000006e14,1.253842325683467e14,8.228820340843358e14
7.436800000000006e14,1.2660360214296558e14,8.271771978839936e14
7.470000000000006e14,1.2782884597628166e14,8.314780305663085e14
7.503200000000006e14,1.2906009819793772e14,8.357845268378222e14
7.536400000000006e14,1.3029748164562088e14,8.400966823634485e14
7.569600000000006e14,1.3154110934317283e14,8.444144936658206e14
7.602800000000006e14,1.3279108572545555e14,8.48737958039024e14
7.636000000000006e14,1.3404750766250639e14,8.530670734740678e14
7.669200000000006e14,1.353104653228565e14,8.574018385940512e14
7.702400000000006e14,1.3658004290666366e14,8.617422525973932e14
7.735600000000006e14,1.3785631927251889e14,8.660883152078511e14
7.768800000000006e14,1.391393684766872e14,8.704400266302605e14
7.802000000000006e14,1.4042926023966823e14,8.747973875111754e14
7.835200000000006e14,1.4172606035202434e14,8.79160398903687e14
7.868400000000006e14,1.4302983102911034e14,8.835290622358681e14
7.901600000000006e14,1.4434063122256072e14,8.87903379282346e14
7.934800000000006e14,1.4565851689497794e14,8.922833521386121e14
7.968000000000006e14,1.4698354126313012e14,8.966689831977291e14
8.001200000000006e14,1.4831575501407522e14,9.010602751291389e14
8.034400000000006e14,1.4965520649790925e14,9.054572308593334e14
8.067600000000006e14,1.510019419002313e14,9.098598535541815e14
8.100800000000006e14,1.5235600539694362e14,9.142681466027145e14
8.134000000000006e14,1.5371743929360534e14,9.186821136022348e14
8.167200000000006e14,1.5508628415124306e14,9.23101758344589e14
8.200400000000006e14,1.5646257890022444e14,9.275270848035036e14
8.233600000000006e14,1.5784636094360353e14,9.319580971228694e14
8.266800000000006e14,1.592376662511207e14,9.363947996058899e14
8.300000000000005e14,1.6063652944491688e14,9.408371967050009e14
8.333200000000005e14,1.6204298387785462e14,9.452852930125052e14
8.366400000000005e14,1.6345706170523872e14,9.497390932518461e14
8.399600000000005e14,1.6487879395062334e14,9.541986022694719e14
8.432800000000006e14,1.6630821056631716e14,9.58663825027231e14
8.466000000000006e14,1.677453404891066e14,9.631347665952685e14
8.499200000000006e14,1.6919021169168175e14,9.676114321453641e14
8.532400000000006e14,1.70642851230169e14,9.720938269446916e14
8.565600000000006e14,1.721032852881431e14,9.76581956349956e14
8.598800000000006e14,1.7357153921744247e14,9.810758258018869e14
8.632000000000006e14,1.750476375760864e14,9.855754408200539e14
8.665200000000006e14,1.7653160416354694e14,9.900808069979876e14
8.698400000000006e14,1.7802346205361056e14,9.945919299985742e14
8.731600000000006e14,1.7952323362504194e14,9.991088155497154e14
8.764800000000006e14,1.8103094059023006e14,1.0036314694402234e15
8.798000000000006e14,1.8254660402199475e14,1.008159897515946e15
8.831200000000006e14,1.840702443786976e14,1.0126941056760941e15
8.864400000000006e14,1.856018815277982e14,1.0172340998697722e15
8.897600000000006e14,1.8714153476797844e14,1.0217798860926788e15
8.930800000000006e14,1.8868922284995353e14,1.0263314703839914e15
8.964000000000006e14,1.9024496399606038e14,1.0308888588233995e15
8.997200000000006e14,1.9180877591872844e14,1.0354520575282931e15
9.030400000000006e14,1.9338067583790728e14,1.0400210726510864e15
9.063600000000006e14,1.9496068049753788e14,1.0445959103766798e15
9.096800000000006e14,1.965488061811285e14,1.0491765769200366e15
9.130000000000006e14,1.9814506872650675e14,1.0537630785238854e15
9.163200000000006e14,1.9974948353980016e14,1.0583554214565225e15
9.196400000000006e14,2.0136206560870694e14,1.0629536120097249e15
9.229600000000006e14,2.0298282951509812e14,1.0675576564967592e15
9.262800000000006e14,2.046117894470037e14,1.0721675612504778e15
9.296000000000006e14,2.0624895921001944e14,1.0767833326215068e15
9.329200000000006e14,2.0789435223817503e14,1.0814049769765149e15
9.362400000000006e14,2.095479816042962e14,1.0860325006965585e15
9.395600000000006e14,2.1120986002990266e14,1.0906659101755015e15
9.428800000000006e14,2.1287999989465703e14,1.0953052118185028e15
9.462000000000006e14,2.1455841324540362e14,1.0999504120405749e15
9.495200000000006e14,2.162451118048232e14,1.1046015172651988e15
9.528400000000006e14,2.1794010697972103e14,1.1092585339230005e15
9.561600000000006e14,2.1964340986897106e14,1.1139214684504912e15
9.594800000000006e14,2.2135503127114553e14,1.1185903272888476e15
9.628000000000006e14,2.2307498169183675e14,1.1232651168827541e15
9.661200000000006e14,2.2480327135070094e14,1.1279458436792902e15
9.694400000000006e14,2.2653991018822544e14,1.132632514126865e15
9.727600000000006e14,2.2828490787225272e14,1.1373251346741952e15
9.760800000000006e14,2.30038273804259e14,1.1420237117693245e15
9.794000000000006e14,2.3180001712541416e14,1.1467282518586842e15
9.827200000000008e14,2.3357014672242006e14,1.151438761386192e15
9.860400000000008e14,2.3534867123315934e14,1.15615524679239e15
9.893600000000008e14,2.3713559905214156e14,1.160877714513611e15
9.926800000000008e14,2.3893093833577922e14,1.1656061709811868e15
9.960000000000008e14,2.4073469700748528e14,1.1703406226206798e15
9.993200000000008e14,2.425468827626152e14,1.1750810758511548e15
1.0026400000000008e15,2.443675030732469e14,1.1798275370844695e15
1.0059600000000008e15,2.461965651928225e14,1.1845800127246038e15
1.0092800000000008e15,2.4803407616064597e14,1.1893385091670068e15
1.0126000000000008e15,2.4988004280624997e14,1.1941030327979745e15
1.0159200000000008e15,2.517344717536367e14,1.198873589994052e15
1.0192400000000008e15,2.535973694253979e14,1.2036501871214605e15
1.0225600000000008e15,2.5546874204672453e14,1.20843283053554e15
1.0258800000000008e15,2.5734859564929884e14,1.2132215265802255e15
1.0292000000000008e15,2.5923693607509178e14,1.2180162815875315e15
1.0325200000000008e15,2.611337689800551e14,1.2228171018770692e15
1.0358400000000008e15,2.6303909983771822e14,1.2276239937555718e15
1.0391600000000008e15,2.6495293394269794e14,1.2324369635164448e15
1.0424800000000008e15,2.6687527641411625e14,1.2372560174393355e15
1.0458000000000008e15,2.688061321989381e14,1.2420811617897138e15
1.0491200000000008e15,2.7074550607522897e14,1.2469124028184752e15
1.0524400000000008e15,2.7269340265533166e14,1.2517497467615545e15
1.0557600000000008e15,2.7464982638897388e14,1.2565931998395612e15
1.0590800000000008e15,2.7661478156630434e14,1.261442768257427e15
1.0624000000000008e15,2.785882723208562e14,1.2662984582040598e15
1.0657200000000008e15,2.805703026324542e14,1.2711602758520288e15
1.0690400000000008e15,2.825608763300464e14,1.2760282273572442e15
1.0723600000000008e15,2.8455999709448656e14,1.2809023188586622e15
1.0756800000000008e15,2.865676684612512e14,1.285782556477998e15
1.0790000000000008e15,2.8858389382310375e14,1.2906689463194498e15
1.0823200000000008e15,2.9060867643269975e14,1.2955614944694352e15
1.0856400000000008e15,2.9264201940514606e14,1.3004602069963412e15
1.0889600000000008e15,2.9468392572050256e14,1.305365089950279e15
1.0922800000000008e15,2.96734398226238e14,1.3102761493628565e15
1.0956000000000008e15,2.987934396396394e14,1.3151933912469522e15
1.0989200000000008e15,3.008610525501735e14,1.3201168215965098e15
1.1022400000000008e15,3.0293723942180144e14,1.3250464463863292e15
1.1055600000000008e15,3.0502200259525575e14,1.329982271571878e15
1.1088800000000008e15,3.071153442902704e14,1.3349243030891038e15
1.1122000000000008e15,3.0921726660777306e14,1.33987254685426e15
1.1155200000000008e15,3.113277715320355e14,1.344827008763735e15
1.1188400000000008e15,3.134468609327886e14,1.349787694693896e15
1.1221600000000008e15,3.1557453656729706e14,1.3547546105009298e15
1.1254800000000009e15,3.1771080008239956e14,1.359727762020705e15
1.1288000000000008e15,3.1985565301651275e14,1.3647071550686272e15
1.1321200000000008e15,3.220090968016012e14,1.3696927954395128e15
1.1354400000000008e15,3.2417113276511325e14,1.374684688907458e15
1.1387600000000008e15,3.2634176213188744e14,1.3796828412257282e15
1.1420800000000008e15,3.2850559425792256e14,1.3846873343538462e15
1.1454000000000008e15,3.3064853015905894e14,1.3896981709368725e15
1.1487200000000008e15,3.327841594407573e14,1.3947152155582365e15
1.1520400000000008e15,3.349162592017104e14,1.3997384119142468e15
1.1553600000000008e15,3.3704680767758894e14,1.4047677224597518e15
1.1586800000000008e15,3.3917707491804725e14,1.4098031186690868e15
1.1620000000000008e15,3.4130796326056775e14,1.414844577502064e15
1.1653200000000008e15,3.434401549030595e14,1.4198920796729135e15
1.1686400000000008e15,3.455741879283922e14,1.424945608658279e15
1.1719600000000008e15,3.477105000425346e14,1.4300051500694128e15
1.1752800000000008e15,3.4984945576918094e14,1.4350706912264658e15
1.1786000000000008e15,3.51991364366101e14,1.4401422208547292e15
1.1819200000000008e15,3.541364921717955e14,1.4452197288592525e15
1.1852400000000008e15,3.5628507142593344e14,1.4503032061523308e15
1.1885600000000008e15,3.5843730675948306e14,1.4553926445180845e15
1.1918800000000008e15,3.605933800894249e14,1.4604880365039248e15
1.195200000000001e15,3.6275345438828006e14,1.4655893753320012e15
1.198520000000001e15,3.6491767663978175e14,1.470696654825887e15
1.201840000000001e15,3.670861801928745e14,1.4758098693490622e15
1.205160000000001e15,3.6925908666240144e14,1.4809290137527365e15
1.208480000000001e15,3.7143650748247125e14,1.4860540833311325e15
1.211800000000001e15,3.736185451897489e14,1.4911850737828298e15
1.215120000000001e15,3.75805294493941e14,1.4963219811770988e15
1.218440000000001e15,3.779968431785886e14,1.5014648019243492e15
1.221760000000001e15,3.8019327286508156e14,1.506613532750052e15
1.225080000000001e15,3.823946596653545e14,1.5117681706715698e15
1.228400000000001e15,3.84601074743161e14,1.5169287129774832e15
1.231720000000001e15,3.8681258479966594e14,1.5220951572090428e15
1.235040000000001e15,3.890292524959012e14,1.5272675011434585e15
1.238360000000001e15,3.912511368221971e14,1.5324457427787872e15
1.241680000000001e15,3.934782934227843e14,1.5376298803202122e15
1.245000000000001e15,3.957107748822863e14,1.5428199121675428e15
1.248320000000001e15,3.979486309796111e14,1.5480158369037772e15
1.251640000000001e15,4.001919089138363e14,1.553217653284643e15
1.254960000000001e15,4.024406535058998e14,1.5584253602289548e15
1.258280000000001e15,4.046949073793001e14,1.5636389568097442e15
1.261600000000001e15,4.069547111225147e14,1.5688584422460578e15
1.264920000000001e15,4.0922010343541994e14,1.574083815895358e15
1.268240000000001e15,4.1149112126167275e14,1.5793150772464795e15
1.271560000000001e15,4.137677999087097e14,1.5845522259130692e15
1.274880000000001e15,4.160501731568167e14,1.589795261627478e15
1.278200000000001e15,4.1833827335848594e14,1.5950441842350555e15
1.281520000000001e15,4.2063213152914806e14,1.6002989936888198e15
1.284840000000001e15,4.2293177743019825e14,1.6055596900444602e15
1.288160000000001e15,4.252372396451398e14,1.6108262734556462e15
1.291480000000001e15,4.275485456495418e14,1.6160987441696312e15
1.294800000000001e15,4.298657218754451e14,1.621377102523098e15
1.298120000000001e15,4.3218879377076556e14,1.626661348938264e15
1.301440000000001e15,4.3451778585416575e14,1.63195148391919e15
1.304760000000001e15,4.368523513914202e14,1.6372475607322798e15
1.308080000000001e15,4.391908887915349e14,1.642549807079853e15
1.311400000000001e15,4.4153438921909544e14,1.647858079782248e15
1.314720000000001e15,4.438832229569072e14,1.6531723268155318e15
1.318040000000001e15,4.462375772815037e14,1.658492523101311e15
1.321360000000001e15,4.485975767401732e14,1.663818652958334e15
1.324680000000001e15,4.5096331452891406e14,1.6691507054685022e15
1.328000000000001e15,4.533348652266573e14,1.6744886725765595e15
1.331320000000001e15,4.5571229114535075e14,1.6798325481333415e15
1.334640000000001e15,4.5809564592291044e14,1.6851823273495458e15
1.337960000000001e15,4.604849767408758e14,1.6905380064557228e15
1.341280000000001e15,4.628803257837786e14,1.6958995824767428e15
1.344600000000001e15,4.652817312481588e14,1.701267053074699e15
1.347920000000001e15,4.676892280682382e14,1.7066404164351332e15
1.351240000000001e15,4.701028484549022e14,1.712019671181972e15
1.354560000000001e15,4.725226223069094e14,1.7174048163122268e15
1.357880000000001e15,4.7494857753185044e14,1.7227958511447395e15
1.361200000000001e15,4.773807403015852e14,1.7281927752791528e15
1.364520000000001e15,4.798191352590225e14,1.7335955885625368e15
1.367840000000001e15,4.822637856880007e14,1.7390042910618272e15
1.371160000000001e15,4.8471471365469856e14,1.744418883040779e15
1.374480000000001e15,4.8717194012671756e14,1.7498393649404588e15
1.377800000000001e15,4.8963548507441694e14,1.7552657373625988e15
1.381120000000001e15,4.9210536755794075e14,1.7606980010552e15
1.384440000000001e15,4.9458160580260725e14,1.7661361569000432e15
1.387760000000001e15,4.970642172647011e14,1.7715802059017222e15
1.391080000000001e15,4.9955321868929894e14,1.7770301491779695e15
1.394400000000001e15,5.020486261614157e14,1.782485987951069e15
1.397720000000001e15,5.04550455151507e14,1.7879477235401792e15
1.401040000000001e15,5.070587205561621e14,1.7934153573544275e15
1.404360000000001e15,5.095734367346871e14,1.798888890886699e15
1.407680000000001e15,5.1209461754213444e14,1.8043683257079738e15
1.411000000000001e15,5.1462227635925275e14,1.8098536634621932e15
1.414320000000001e15,5.17156426119755e14,1.81534490586154e15
1.417640000000001e15,5.196970793352375e14,1.8208420546821245e15
1.420960000000001e15,5.2224424811802125e14,1.8263451117599918e15
1.424280000000001e15,5.247979442021745e14,1.8318540789874382e15
1.427600000000001e15,5.273581789629065e14,1.8373689583095852e15
1.430920000000001e15,5.299249634345119e14,1.8428897517211982e15
1.434240000000001e15,5.32498308327033e14,1.8484164612637005e15
1.437560000000001e15,5.35078224041759e14,1.853949089022396e15
1.440880000000001e15,5.37664720685682e14,1.859487637123842e15
1.444200000000001e15,5.40257808085024e14,1.8650321077333842e15
1.447520000000001e15,5.428574957979079e14,1.8705825030528232e15
1.450840000000001e15,5.454637931262698e14,1.8761388253182078e15
1.454160000000001e15,5.480550522007344e14,1.8817009367972488e15
1.457480000000001e15,5.505826708501074e14,1.887268428182503e15
1.460800000000001e15,5.530819638864304e14,1.8928414086935175e15
1.464120000000001e15,5.555632227387029e14,1.8984198823579842e15
1.467440000000001e15,5.580313919557753e14,1.9040038358959348e15
1.470760000000001e15,5.604895133486527e14,1.9095932528201228e15
1.474080000000001e15,5.629396864643593e14,1.9151881163979062e15
1.4774000000000012e15,5.653834638199429e14,1.920788410509313e15
1.4807200000000012e15,5.678220478871154e14,1.9263941199012592e15
1.4840400000000012e15,5.702564017246959e14,1.9320052302345945e15
1.4873600000000012e15,5.726873164776714e14,1.9376217280549468e15
1.4906800000000012e15,5.751154551592829e14,1.9432436007364568e15
1.4940000000000012e15,5.775413824238429e14,1.9488708364181958e15
1.4973200000000012e15,5.79965585590223e14,1.9545034239413752e15
