baryon_density,pressure/c2,energy_density/c2
4.9684222802e15,2.26867914396e15,7.490554271825e15
5.0297601268e15,2.308900476477e15,7.611285481065e15
5.0916007542e15,2.349617433041e15,7.733503880702e15
5.1539462042e15,2.390834071416e15,7.857221604246e15
5.2167985186e15,2.432554489148e15,7.982450884662e15
5.2801597558e15,2.47478272411e15,8.109203994697e15
5.3440319576e15,2.517522933521e15,8.237493226989e15
5.408417199e15,2.560779214927e15,8.36733095374e15
5.4733175218e15,2.604555705656e15,8.498729606825e15
5.5387349678e15,2.648856543036e15,8.631701598228e15
5.6046715954e15,2.693685943959e15,8.76625947917e15
5.6711294796e15,2.739048045753e15,8.902415800872e15
5.738110629e15,2.78494706531e15,9.040183154337e15
5.8056171186e15,2.831387239413e15,9.179574230023e15
5.8736510068e15,2.878372804845e15,9.320601738279e15
5.9422143354e15,2.925907998389e15,9.463278389454e15
6.0113091628e15,2.973997076719e15,9.607617053025e15
6.0809375474e15,3.022644356182e15,9.753630538796e15
6.1511015144e15,3.071854133234e15,9.901331795808e15
6.2218031554e15,3.121630704331e15,1.005073373332e16
6.293044479e15,3.171978445493e15,1.0201849399828e16
6.3648275768e15,3.222901673067e15,1.0354691823937e16
6.437154474e15,3.274404763073e15,1.0509274133707e16
6.510027229e15,3.326492111422e15,1.0665609477089e16
6.5834479002e15,3.379168094134e15,1.0823711041816e16
6.657418546e15,3.432437166793e15,1.0983592115076e16
6.7319411916e15,3.486303745201e15,1.1145265964166e16
6.807017912e15,3.540772265051e15,1.1308745955838e16
6.8826507656e15,3.595847221709e15,1.1474045516517e16
6.9588417776e15,3.65153309065e15,1.1641178072628e16
7.035593023e15,3.70783436724e15,1.1810157110269e16
7.1129065436e15,3.764755566736e15,1.1980996234884e16
7.1907843978e15,3.822301224286e15,1.2153708992244e16
7.2692286274e15,3.880475894929e15,1.2328309067357e16
7.3482412908e15,3.939284133704e15,1.2504810145231e16
7.4278244464e15,3.998730555323e15,1.2683225970547e16
7.507980136e15,4.058819714825e15,1.286357036755e16
7.588710418e15,4.119556266704e15,1.3045857160485e16
7.6700173508e15,4.180944805781e15,1.3230100273052e16
7.7519029596e15,4.242990026332e15,1.341631360906e16
7.8343693194e15,4.30569656296e15,1.3604511211555e16
7.9174184886e15,4.369069109941e15,1.3794707103692e16
8.001052509e15,4.433112361551e15,1.3986915408081e16
8.0852734224e15,4.497831031957e15,1.4181150227441e16
8.1700833038e15,4.563229855217e15,1.4377425783837e16
8.2554841784e15,4.629313565389e15,1.4575756319225e16
8.3414781212e15,4.696086956204e15,1.4776156135234e16
8.4280671574e15,4.763554801502e15,1.4978639573275e16
8.5152533786e15,4.831721895014e15,1.5183221014541e16
8.60303881e15,4.900593030471e15,1.5389914919789e16
8.69142551e15,4.970173061277e15,1.5598735769667e16
8.7804155204e15,5.040466840836e15,1.5809698124387e16
8.8700109162e15,5.111479222552e15,1.6022816544161e16
8.9602137226e15,5.18321507972e15,1.6238105708547e16
9.0510260146e15,5.255679325417e15,1.6455580277212e16
9.142449834e15,5.328876852829e15,1.6675255009278e16
9.2344872392e15,5.402812614815e15,1.6897144683758e16
