baryon_density,pressure/c2,energy_density/c2
1.693200000000001e14,2.2616143985919727e12,1.7217250687768838e14
1.726400000000001e14,2.399233357780233e12,1.7559411659978025e14
1.759600000000001e14,2.5417405409179233e12,1.7901841964321844e14
1.792800000000001e14,2.6891868167748936e12,1.8244545790476872e14
1.826000000000001e14,2.8416224364442764e12,1.8587527266559862e14
1.859200000000001e14,2.999097094823424e12,1.89307904614188e14
1.892400000000001e14,3.1616599898948022e12,1.927433938686844e14
1.925600000000001e14,3.329359879948907e12,1.9618177999870178e14
1.958800000000001e14,3.5022451388559263e12,1.9962310204660603e14
1.992000000000001e14,3.6803638095112427e12,2.030673985482498e14
2.0252000000000012e14,3.8637636555439062e12,2.0651470755322938e14
2.0584000000000012e14,4.0524922114055483e12,2.099650666446281e14
2.091600000000001e14,4.24658148107336e12,2.134184934167234e14
2.124800000000001e14,4.443031084809361e12,2.1687114053915172e14
2.158000000000001e14,4.6425487665627705e12,2.2032387499157866e14
2.191200000000001e14,4.845928650775488e12,2.2377767743394238e14
2.224400000000001e14,5.053470921516008e12,2.2723290054829253e14
2.257600000000001e14,5.265358681955852e12,2.3068974798709084e14
2.2908000000000012e14,5.481724415556945e12,2.341483587092764e14
2.3240000000000012e14,5.702673675934322e12,2.3760883699849778e14
2.3572000000000012e14,5.928295951536594e12,2.4107126620584362e14
2.3904000000000012e14,6.158670430445087e12,2.4453571602490994e14
2.4236000000000012e14,6.393869372633213e12,2.4800224673446172e14
2.4568000000000012e14,6.633960227419012e12,2.5147091185166072e14
2.4900000000000012e14,6.879007037218815e12,2.5494175988175378e14
2.5232000000000012e14,7.129071409368484e12,2.5841483552131756e14
2.5564000000000012e14,7.384213213391296e12,2.618901805143441e14
2.5896000000000012e14,7.644491096612988e12,2.653678342788369e14
2.6228000000000016e14,7.90996287552803e12,2.6884783437656238e14
2.6560000000000016e14,8.180685839767756e12,2.7233021687258222e14
2.6892000000000016e14,8.456716993077417e12,2.758150166154576e14
2.7224000000000016e14,8.738113247929983e12,2.7930226745914975e14
2.7556000000000016e14,9.024931585387072e12,2.827920024413031e14
2.7888000000000016e14,9.317229188459709e12,2.8628425392835506e14
2.822000000000002e14,9.615063554977568e12,2.8977905373506806e14
2.855200000000002e14,9.918492594377342e12,2.932764332240808e14
2.888400000000002e14,1.0227574711732299e13,2.967764233896718e14
2.921600000000002e14,1.0542368881519914e13,3.002790549289121e14
2.954800000000002e14,1.0862934713060021e13,3.037843583026639e14
2.988000000000002e14,1.1189332509102498e13,3.072923637883177e14
3.021200000000002e14,1.1521623318746205e13,3.108031015257556e14
3.054400000000002e14,1.1859868985586367e13,3.143166015577268e14
3.087600000000002e14,1.2204132191834406e13,3.1783289386557525e14
3.120800000000002e14,1.2554476498981348e13,3.2135200840107425e14
3.154000000000002e14,1.2910966385475234e13,3.2487397511499106e14
3.187200000000002e14,1.3273667281781383e13,3.2839882398286894e14
3.220400000000002e14,1.3642645603133494e13,3.319265850284555e14
3.253600000000002e14,1.4017968780210021e13,3.354572883451019e14
3.286800000000002e14,1.439970528794176e13,3.3899096411541894e14
3.320000000000002e14,1.4787924672592412e13,3.425276426294352e14
3.353200000000002e14,1.5182697577255375e13,3.460673543014315e14
3.386400000000002e14,1.5584095765847559e13,3.496101296856354e14
3.419600000000002e14,1.5992192145689365e13,3.531559994909096e14
3.452800000000002e14,1.6407060788720492e13,3.5670499459454594e14
3.486000000000002e14,1.682877695139817e13,3.602571460552683e14
3.5192000000000025e14,1.7257417093306402e13,3.638124851255268e14
3.5524000000000025e14,1.7693058894490996e13,3.673710432631614e14
3.5856000000000025e14,1.8135781271533137e13,3.7093285214248025e14
3.6188000000000025e14,1.8585664392355727e13,3.744979436648201e14
3.6520000000000025e14,1.90427896897582e13,3.7806634996862494e14
3.6852000000000025e14,1.9507239873667344e13,3.8163810343907394e14
3.7184000000000025e14,1.9979098942076598e13,3.8521323671730775e14
3.7516000000000025e14,2.045845219066238e13,3.8879178270925394e14
3.7848000000000025e14,2.094538622103738e13,3.9237377459409644e14
3.8180000000000025e14,2.143998894761562e13,3.9595924583239094e14
3.8512000000000025e14,2.1942349603052023e13,3.995482301738546e14
3.8844000000000025e14,2.2452558742221023e13,4.031407616648237e14
3.9176000000000025e14,2.2970708244690457e13,4.0673687465540775e14
3.9508000000000025e14,2.34968913156554e13,4.103366038063343e14
3.9840000000000025e14,2.403120248528281e13,4.1393998409549475e14
4.0172000000000025e14,2.4573737606428547e13,4.175470508241907e14
4.0504000000000025e14,2.5124593850677582e13,4.2115783962308744e14
4.0836000000000025e14,2.568386970266578e13,4.247723864578696e14
4.1168000000000025e14,2.6251664952635957e13,4.2839072763460375e14
4.1500000000000025e14,2.682808068718591e13,4.320128998048002e14
4.1832000000000025e14,2.7413219278159598e13,4.3563893997017375e14
4.216400000000003e14,2.8007184369644363e13,4.3926888548710344e14
4.249600000000003e14,2.861008086302616e13,4.429027740707782e14
4.282800000000003e14,2.9222014900064105e13,4.4654064379903075e14
4.316000000000003e14,2.984309384394905e13,4.5018253311585106e14
4.349200000000003e14,3.0473426258301996e13,4.538284808345739e14
4.382400000000003e14,3.1113121884083887e13,4.574785261407332e14
4.415600000000003e14,3.1762291614384918e13,4.6113270859457825e14
4.448800000000003e14,3.2421047467059902e13,4.647910681332407e14
4.482000000000003e14,3.308950255519032e13,4.68453645072553e14
4.515200000000003e14,3.376777105534768e13,4.721204801085002e14
4.548400000000003e14,3.4455968173643477e13,4.757916143183045e14
4.581600000000003e14,3.515421010954984e13,4.794670891611403e14
4.614800000000003e14,3.586261401748268e13,4.831469464784573e14
4.648000000000003e14,3.658129796614727e13,4.8683122849391875e14
4.681200000000003e14,3.7310380895640766e13,4.905199778129414e14
4.714400000000003e14,3.8049982572326086e13,4.942132374218339e14
4.747600000000003e14,3.880022354148218e13,4.979110506865202e14
4.780800000000003e14,3.9561225077754445e13,5.0161346135085e14
4.814000000000003e14,4.0333109133428234e13,5.053205135344899e14
4.847200000000003e14,4.111599828455301e13,5.0903225173038075e14
4.880400000000003e14,4.191001567495938e13,5.127487208017701e14
4.913600000000004e14,4.257496194335301e13,5.1650433992773444e14
4.946800000000004e14,4.317507065090832e13,5.2028236428721406e14
4.980000000000004e14,4.375570952549108e13,5.2407125347799025e14
5.013200000000004e14,4.43266754192506e13,5.2786843137696356e14
5.046400000000004e14,4.4892587913332516e13,5.316726634329648e14
5.079600000000004e14,4.5456143337779086e13,5.354832238759533e14
5.112800000000004e14,4.601911101401278e13,5.3929963707403944e14
5.146000000000004e14,4.658274416687577e13,5.43121569402269e14
5.179200000000004e14,4.714798045217687e13,5.469487757762468e14
5.212400000000004e14,4.771555131261608e13,5.507810701159737e14
5.245600000000004e14,4.828604656373096e13,5.5461830767793925e14
5.278800000000004e14,4.885995491139216e13,5.584603738304342e14
5.312000000000004e14,4.943769060427032e13,5.623071765766727e14
5.345200000000004e14,5.001961165025799e13,5.661586413801656e14
5.378400000000004e14,5.0606032666749836e13,5.700147074684471e14
5.411600000000004e14,5.119723418917795e13,5.738753251216909e14
5.444800000000004e14,5.179346956787165e13,5.77740453638153e14
5.478000000000004e14,5.239497017825454e13,5.816100597772725e14
5.511200000000004e14,5.300194942375057e13,5.854841165477181e14
5.544400000000004e14,5.361460585680295e13,5.893626022495982e14
5.577600000000004e14,5.423312564399927e13,5.932454997073192e14
5.610800000000004e14,5.4857684535514445e13,5.971327956476984e14
5.644000000000004e14,5.548844945452144e13,6.010244801903476e14
5.677200000000004e14,5.612557979141324e13,6.04920546425922e14
5.710400000000004e14,5.6769228466021875e13,6.088209900639318e14
5.743600000000004e14,5.741954280550432e13,6.127258091362324e14
5.776800000000004e14,5.807666527432911e13,6.166350037454595e14
5.810000000000004e14,5.874073408449049e13,6.205485758501058e14
5.843200000000004e14,5.941188370791028e13,6.244665290796914e14
5.876400000000004e14,6.009024530834208e13,6.283888685748299e14
5.909600000000004e14,6.077594710652213e13,6.323156008480541e14
5.942800000000004e14,6.146911468961675e13,6.362467336620292e14
5.976000000000005e14,6.2169871273855375e13,6.401822759224522e14
6.009200000000005e14,6.287833792762535e13,6.44122237583394e14
6.042400000000005e14,6.359463376095311e13,6.480666295632565e14
6.075600000000005e14,6.431887608629158e13,6.520154636698268e14
6.108800000000005e14,6.5051180554671484e13,6.559687525331524e14
6.142000000000005e14,6.579166127063073e13,6.599265095451888e14
6.175200000000005e14,6.6540430888769875e13,6.638887488053081e14
6.208400000000005e14,6.7297600694346414e13,6.678554850709366e14
6.241600000000005e14,6.806328066996758e13,6.718267337126532e14
6.274800000000005e14,6.883757955012338e13,6.758025106732228e14
6.308000000000005e14,6.962060486507201e13,6.7978283243008e14
6.341200000000005e14,7.04124629753688e13,6.837677159608708e14
6.374400000000005e14,7.121325909816944e13,6.877571787116926e14
6.407600000000005e14,7.202309732629202e13,6.917512385677456e14
6.440800000000005e14,7.284208064088527e13,6.957499138261192e14
6.474000000000005e14,7.367031091848252e13,6.997532231705009e14
6.507200000000005e14,7.450788893308848e13,7.037611856475931e14
6.540400000000005e14,7.535491435391188e13,7.077738206450772e14
6.573600000000005e14,7.621148573927e13,7.11791147870965e14
6.606800000000005e14,7.707770052713772e13,7.158131873342064e14
6.640000000000005e14,7.795365502278352e13,7.198399593264315e14
6.673200000000005e14,7.883944438386752e13,7.238714844047259e14
6.706400000000005e14,7.97351626033699e13,7.279077833753444e14
6.739600000000005e14,8.064090249065472e13,7.319488772782852e14
6.772800000000005e14,8.15567556509809e13,7.359947873726434e14
6.806000000000005e14,8.248281246371928e13,7.400455351226872e14
6.839200000000005e14,8.339137970375411e13,7.441013329211615e14
6.872400000000005e14,8.4271689747557e13,7.481620677545969e14
6.905600000000005e14,8.514161191582703e13,7.522274632477076e14
6.938800000000005e14,8.600598640881023e13,7.562974061435618e14
6.972000000000005e14,8.686737851795295e13,7.603718226393186e14
7.005200000000005e14,8.772743262769388e13,7.644506585411106e14
7.038400000000005e14,8.85873122561958e13,7.68533871681631e14
7.071600000000005e14,8.944789344724888e13,7.726214281225654e14
7.104800000000005e14,9.03098649000642e13,7.767132999538674e14
7.138000000000005e14,9.117378561890492e13,7.8080946389342e14
7.171200000000005e14,9.204012069808003e13,7.849099003356191e14
7.204400000000005e14,9.290926482369897e13,7.890145926727334e14
7.237600000000005e14,9.378155840249311e13,7.93123526792283e14
7.270800000000005e14,9.46572990287707e13,7.97236690693465e14
7.304000000000005e14,9.553674987707858e13,8.013540741871708e14
7.337200000000005e14,9.642014599582352e13,8.054756686565781e14
7.370400000000005e14,9.730769912524789e13,8.096014668627534e14
7.403600000000006e14,9.819960145178667e13,8.137314627844845e14
7.436800000000006e14,9.909602857914089e13,8.178656514846001e14
7.470000000000006e14,9.999714191153495e13,8.220040289971671e14
7.503200000000006e14,1.0090309058851081e14,8.26146592231343e14
7.536400000000006e14,1.0181401307250083e14,8.302933388887178e14
7.569600000000006e14,1.0273003846402922e14,8.344442673916895e14
7.602800000000006e14,1.0365128760070683e14,8.385993768209562e14
7.636000000000006e14,1.0457787398278644e14,8.427586668606202e14
7.669200000000006e14,1.055099045582148e14,8.46922137749695e14
7.702400000000006e14,1.0644748039286662e14,8.51089790239032e14
7.735600000000006e14,1.0739069724619155e14,8.552616255528861e14
7.768800000000006e14,1.0833964606835514e14,8.594376453544509e14
7.802000000000006e14,1.092944134317752e14,8.636178517148416e14
7.835200000000006e14,1.1025508190750589e14,8.678022470850546e14
7.868400000000006e14,1.1122173039495461e14,8.719908342705362e14
7.901600000000006e14,1.1219443441192269e14,8.761836164080419e14
7.934800000000006e14,1.1317326635073803e14,8.803805969445056e14
7.968000000000006e14,1.141582957052646e14,8.845817796176958e14
8.001200000000006e14,1.1514958927280277e14,8.88787168438445e14
8.034400000000006e14,1.1614721133422894e14,8.929967676743038e14
8.067600000000006e14,1.171512238152474e14,8.97210581834439e14
8.100800000000006e14,1.1816168643113127e14,9.014286156556771e14
8.134000000000006e14,1.1917865681703825e14,9.056508740895558e14
8.167200000000006e14,1.2020219064564448e14,9.098773622902961e14
8.200400000000006e14,1.2123234173361414e14,9.141080856036096e14
8.233600000000006e14,1.2226916213821025e14,9.183430495562498e14
8.266800000000006e14,1.2331270224517408e14,9.225822598462539e14
8.300000000000005e14,1.2436301084885653e14,9.268257223338116e14
8.333200000000005e14,1.2542013522545695e14,9.310734430326944e14
8.366400000000005e14,1.2648412120010834e14,9.353254281022134e14
8.399600000000005e14,1.2755501320847805e14,9.395816838396556e14
8.432800000000006e14,1.2863285435344677e14,9.438422166731541e14
8.466000000000006e14,1.2971768645738027e14,9.481070331549688e14
8.499200000000006e14,1.3080955011043716e14,9.523761399551345e14
8.532400000000006e14,1.31908484715314e14,9.566495438554591e14
8.565600000000006e14,1.3301452852877586e14,9.609272517438349e14
8.598800000000006e14,1.3412771870028669e14,9.652092706088494e14
8.632000000000006e14,1.3524809130801725e14,9.694956075346678e14
8.665200000000006e14,1.3637568139248186e14,9.737862696961715e14
8.698400000000006e14,1.3751052298802281e14,9.780812643543331e14
8.731600000000006e14,1.3865264915234225e14,9.82380598851811e14
8.764800000000006e14,1.398020919942653e14,9.86684280608754e14
8.798000000000006e14,1.4095888269988534e14,9.909923171187945e14
8.831200000000006e14,1.4212305155724634e14,9.953047159452241e14
8.864400000000006e14,1.4329462797968197e14,9.99621484717338e14
8.897600000000006e14,1.4447364052793497e14,1.0039426311269381e15
8.930800000000006e14,1.456601169311654e14,1.0082681629249831e15
8.964000000000006e14,1.4685408410693184e14,1.0125980879183822e15
8.997200000000006e14,1.4805556818024372e14,1.0169324139669149e15
9.030400000000006e14,1.4926459450175706e14,1.0212711489802792e15
9.063600000000006e14,1.5048118766518738e14,1.0256143009152578e15
9.096800000000006e14,1.5170537152399672e14,1.0299618777729885e15
9.130000000000006e14,1.5293716920742644e14,1.0343138875963466e15
9.163200000000006e14,1.541766031359158e14,1.0386703384674201e15
9.196400000000006e14,1.554236950359602e14,1.043031238505081e15
9.229600000000006e14,1.566784659544517e14,1.0473965958626461e15
9.262800000000006e14,1.5794093627254397e14,1.05176641872562e15
9.296000000000006e14,1.5921112571907256e14,1.0561407153095179e15
9.329200000000006e14,1.60489053383566e14,1.0605194938577671e15
9.362400000000006e14,1.6177473772888034e14,1.064902762639676e15
9.395600000000006e14,1.6306819660347847e14,1.0692905299484771e15
9.428800000000006e14,1.643694472533835e14,1.0736828040994311e15
9.462000000000006e14,1.6567850633382475e14,1.0780795934279965e15
9.495200000000006e14,1.6699538992060325e14,1.0824809062880562e15
9.528400000000006e14,1.6832011352118684e14,1.0868867510502042e15
9.561600000000006e14,1.6965269208555612e14,1.0912971361000848e15
9.594800000000006e14,1.7099314001681966e14,1.095712069836782e15
9.628000000000006e14,1.7234147118160422e14,1.1001315606712636e15
9.661200000000006e14,1.7369769892024203e14,1.1045556170248695e15
9.694400000000006e14,1.750618360567586e14,1.1089842473278455e15
9.727600000000006e14,1.7643389490867694e14,1.1134174600179255e15
9.760800000000006e14,1.7781388729664472e14,1.1178552635389498e15
9.794000000000006e14,1.792018245538939e14,1.1222976663395261e15
9.827200000000008e14,1.805977175355397e14,1.1267446768717358e15
9.860400000000008e14,1.820015766277309e14,1.1311963035898655e15
9.893600000000008e14,1.8341341175664738e14,1.1356525549491858e15
9.926800000000008e14,1.8483323239736225e14,1.14011343940476e15
9.960000000000008e14,1.8626104758256725e14,1.1445789654102832e15
9.993200000000008e14,1.876968659111664e14,1.1490491414169652e15
1.0026400000000008e15,1.891406955567444e14,1.1535239758724255e15
1.0059600000000008e15,1.9059254427591353e14,1.15800347721964e15
1.0092800000000008e15,1.9205241941654025e14,1.1624876538958988e15
1.0126000000000008e15,1.935203279258556e14,1.1669765143318018e15
1.0159200000000008e15,1.949962763584556e14,1.1714700669502822e15
1.0192400000000008e15,1.964802708841886e14,1.1759683201656462e15
1.0225600000000008e15,1.979723172959351e14,1.1804712823826488e15
1.0258800000000008e15,1.994724210172855e14,1.1849789619955898e15
1.0292000000000008e15,2.0098058711010647e14,1.1894913673874312e15
1.0325200000000008e15,2.02496820282015e14,1.1940085069289412e15
1.0358400000000008e15,2.0402112489374447e14,1.198530388977858e15
1.0391600000000008e15,2.0555350496641378e14,1.2030570218780752e15
1.0424800000000008e15,2.0709396418870338e14,1.2075884139588478e15
1.0458000000000008e15,2.0864250592392634e14,1.2121245735340195e15
1.0491200000000008e15,2.1019913321701444e14,1.216665508901269e15
1.0524400000000008e15,2.117638488014011e14,1.22121122834137e15
1.0557600000000008e15,2.13336655105819e14,1.225761740117478e15
1.0590800000000008e15,2.1491755426099916e14,1.2303170524744275e15
1.0624000000000008e15,2.1650654810628603e14,1.2348771736380488e15
1.0657200000000008e15,2.1810363819615378e14,1.2394421118145008e15
1.0690400000000008e15,2.1970882580664466e14,1.2440118751896182e15
1.0723600000000008e15,2.2132211194170597e14,1.2485864719282745e15
1.0756800000000008e15,2.2294349733945156e14,1.253165910173761e15
1.0790000000000008e15,2.2457298247832872e14,1.257750198047178e15
1.0823200000000008e15,2.2621056758320416e14,1.2623393436468365e15
1.0856400000000008e15,2.2782593534367866e14,1.2669333755645722e15
1.0889600000000008e15,2.2941245839920838e14,1.2715321863482928e15
1.0922800000000008e15,2.3098609880564938e14,1.276135676725924e15
1.0956000000000008e15,2.325514615425923e14,1.2807437922793722e15
1.0989200000000008e15,2.341110709762904e14,1.2853564928322622e15
1.1022400000000008e15,2.3566657764169997e14,1.28997374618502e15
1.1055600000000008e15,2.3721916497304506e14,1.2945955254174435e15
1.1088800000000008e15,2.3876973199246903e14,1.299221807428951e15
1.1122000000000008e15,2.4031898946331203e14,1.3038525720424715e15
1.1155200000000008e15,2.418675160111172e14,1.3084878014074932e15
1.1188400000000008e15,2.4341579337971128e14,1.3131274795787765e15
1.1221600000000008e15,2.449642298386991e14,1.3177715922059382e15
1.1254800000000009e15,2.4651317641038966e14,1.322420126296942e15
1.1288000000000008e15,2.4806293851655384e14,1.3270730700329868e15
1.1321200000000008e15,2.496137845800946e14,1.3317304126204405e15
1.1354400000000008e15,2.5116595253166288e14,1.336392144170167e15
1.1387600000000008e15,2.5271965483267416e14,1.341058255597676e15
1.1420800000000008e15,2.542750824215287e14,1.3457287385393655e15
1.1454000000000008e15,2.5583240786149862e14,1.3504035852814458e15
1.1487200000000008e15,2.5739178788562684e14,1.355082788699011e15
1.1520400000000008e15,2.5895336547867522e14,1.3597663422033208e15
1.1553600000000008e15,2.6051727159843184e14,1.3644542396958232e15
1.1586800000000008e15,2.6208362661241397e14,1.3691464755277572e15
1.1620000000000008e15,2.636525415073199e14,1.373843044464422e15
1.1653200000000008e15,2.6522411891512412e14,1.378543941653381e15
1.1686400000000008e15,2.6679845398977372e14,1.3832491625960032e15
1.1719600000000008e15,2.6837563516112025e14,1.3879587031218675e15
1.1752800000000008e15,2.699557447871293e14,1.392672559365626e15
1.1786000000000008e15,2.7153885972121047e14,1.3973907277459902e15
1.1819200000000008e15,2.731250518082121e14,1.4021132049465655e15
1.1852400000000008e15,2.7471438832010644e14,1.4068399878983072e15
1.1885600000000008e15,2.7630693234037953e14,1.4115710737633832e15
1.1918800000000008e15,2.7790274310455894e14,1.416306459920288e15
1.195200000000001e15,2.79501876303045e14,1.4210461439500458e15
1.198520000000001e15,2.8110438435140103e14,1.425790123623393e15
1.201840000000001e15,2.8271031663241775e14,1.4305383968888135e15
1.205160000000001e15,2.843197197136043e14,1.4352909618613382e15
1.208480000000001e15,2.859326375432069e14,1.4400478168120202e15
1.211800000000001e15,2.8754911162738944e14,1.4448089601580055e15
1.215120000000001e15,2.891691811908475e14,1.449574390453141e15
1.218440000000001e15,2.9079288332279925e14,1.454344106379047e15
1.221760000000001e15,2.924202531100375e14,1.4591181067366005e15
1.225080000000001e15,2.940513237585119e14,1.463896390437786e15
1.228400000000001e15,2.956861267047129e14,1.468678956497851e15
1.231720000000001e15,2.9732469171798e14,1.473465804027739e15
1.235040000000001e15,2.989670469947166e14,1.4782569322267398e15
1.238360000000001e15,3.0061321924538956e14,1.483052340375331e15
1.241680000000001e15,3.0226323377507906e14,1.4878520278281598e15
1.245000000000001e15,3.0391711455828325e14,1.4926559940071405e15
1.248320000000001e15,3.055748843085936e14,1.497464238394602e15
1.251640000000001e15,3.072365645438134e14,1.5022767605264848e15
1.254960000000001e15,3.0890217564703194e14,1.5070935599855008e15
1.258280000000001e15,3.1057173692413606e14,1.5119146363942528e15
1.261600000000001e15,3.1224526665820125e14,1.5167399894082412e15
1.264920000000001e15,3.1392278216118275e14,1.5215696187087225e15
1.268240000000001e15,3.156042998233124e14,1.52640352399535e15
1.271560000000001e15,3.1728983516058475e14,1.5312417049785555e15
1.274880000000001e15,3.189794028607314e14,1.5360841613715822e15
1.278200000000001e15,3.206730168280611e14,1.5409308928821145e15
1.281520000000001e15,3.2237069022757675e14,1.5457818992033835e15
1.284840000000001e15,3.2407243552879006e14,1.5506371800046815e15
1.288160000000001e15,3.257782645496836e14,1.5554967349211258e15
1.291480000000001e15,3.2748818850132556e14,1.5603605635425648e15
1.294800000000001e15,3.292022180336838e14,1.5652286654014162e15
1.298120000000001e15,3.309203632832842e14,1.570101039959265e15
1.301440000000001e15,3.326426339234419e14,1.5749776865919492e15
1.304760000000001e15,3.343690392179428e14,1.5798586045728278e15
1.308080000000001e15,3.3609958807921256e14,1.584743793053858e15
1.311400000000001e15,3.378342891322482e14,1.589633251044009e15
1.314720000000001e15,3.39573150785883e14,1.5945269773844048e15
1.318040000000001e15,3.41316181313352e14,1.599424970719453e15
1.321360000000001e15,3.430633889446468e14,1.6043272294629678e15
1.324680000000001e15,3.4481478197389956e14,1.6092337517580275e15
1.328000000000001e15,3.4657036888598975e14,1.6141445354288785e15
1.331320000000001e15,3.483301585079818e14,1.6190595779226405e15
1.334640000000001e15,3.50044081594034e14,1.6239787179005018e15
1.337960000000001e15,3.516489208920704e14,1.6289015581382938e15
1.341280000000001e15,3.532020023966703e14,1.633828069966415e15
1.344600000000001e15,3.547186625822191e14,1.638758185896464e15
1.347920000000001e15,3.562064699499491e14,1.643691841876177e15
1.351240000000001e15,3.5767008292061944e14,1.648628979220533e15
1.354560000000001e15,3.591126909524006e14,1.653569543564356e15
1.357880000000001e15,3.605366221905107e14,1.6585134837085328e15
1.361200000000001e15,3.6194365049096406e14,1.663460750590301e15
1.364520000000001e15,3.633351695249637e14,1.6684112963249885e15
1.367840000000001e15,3.647123000239499e14,1.6733650732139875e15
1.371160000000001e15,3.660759603686044e14,1.6783220325675525e15
1.374480000000001e15,3.674269160832957e14,1.6832821230838268e15
1.377800000000001e15,3.687658174691959e14,1.688245288245549e15
1.381120000000001e15,3.7009323272829125e14,1.6932114613664572e15
1.384440000000001e15,3.714096879851051e14,1.6981805537871815e15
1.387760000000001e15,3.727157614539401e14,1.7031524120832442e15
1.394400000000001e15,3.7529877312814106e14,1.7131038343001672e15
1.397720000000001e15,3.7657439962978075e14,1.718084268011907e15
1.401040000000001e15,3.7783948183088594e14,1.723067888959302e15
1.404360000000001e15,3.7909410799810156e14,1.72805466846538e15
1.407680000000001e15,3.8033832916332775e14,1.7330445782146952e15
1.411000000000001e15,3.8157216156464506e14,1.7380375901661822e15
1.414320000000001e15,3.827955885064238e14,1.743033676472167e15
1.417640000000001e15,3.840085617267733e14,1.748032809402212e15
1.420960000000001e15,3.852110023375962e14,1.753034961270632e15
1.424280000000001e15,3.8640280138482475e14,1.7580401043667062e15
1.427600000000001e15,3.8758382006236225e14,1.763048210886717e15
1.430920000000001e15,3.887538896017132e14,1.7680592528670125e15
1.434240000000001e15,3.8991281084945144e14,1.7730732021173528e15
1.437560000000001e15,3.910603535359115e14,1.778090030153857e15
1.440880000000001e15,3.921962552302893e14,1.7831097081308132e15
1.444200000000001e15,3.9332021996924994e14,1.7881322067707e15
1.447520000000001e15,3.9443191653780794e14,1.7931574962916568e15
1.450840000000001e15,3.955309763721467e14,1.7981855463316612e15
1.454160000000001e15,3.966169910438443e14,1.803216325868562e15
1.457480000000001e15,3.9768950927299725e14,1.8082498031350752e15
1.460800000000001e15,3.9874803340342344e14,1.8132859455276772e15
1.464120000000001e15,3.9979201525548794e14,1.8183247195082555e15
1.467440000000001e15,4.008208512500327e14,1.823366090497122e15
1.470760000000001e15,4.01833876668686e14,1.8284100227558102e15
1.474080000000001e15,4.028303588792624e14,1.8334564792577308e15
1.4774000000000012e15,4.038094893066248e14,1.8385054215444252e15
1.4807200000000012e15,4.0477037386435475e14,1.8435568095645972e15
1.4840400000000012e15,4.0571202147337194e14,1.8486106014924968e15
1.4873600000000012e15,4.0663333016827806e14,1.85366675352133e15
1.4906800000000012e15,4.075330701113798e14,1.8587252196262162e15
1.4940000000000012e15,4.084098625646455e14,1.8637859512895552e15
1.4973200000000012e15,4.0926215345076675e14,1.8688488971793965e15
1.5006400000000012e15,4.100881794474923e14,1.873914002767948e15
1.5039600000000012e15,4.1088506029623706e14,1.8789812092777155e15
1.5072800000000012e15,4.116498591986535e14,1.8840504508175308e15
1.5106000000000012e15,4.123804706571932e14,1.8891216575167935e15
1.5139200000000012e15,4.130737664667625e14,1.8941947544214475e15
