baryon_density,pressure/c2,energy_density/c2
9.5139082e14,1.5577338285e14,1.1048674751e15
9.8450284e14,1.6763756871e14,1.1489479202e15
1.0186175e15,1.804054027e14,1.1947847406e15
1.0537514e15,1.9414570768e14,1.242451533e15
1.08992612e15,2.089330749e14,1.292019905e15
1.12716158e15,2.248458749e14,1.3435654424e15
1.16547936e15,2.419700368e14,1.3971677092e15
1.2048944e15,2.603990483e14,1.4529082585e15
1.24542662e15,2.802323644e14,1.5108726216e15
1.28709594e15,3.015754074e14,1.571150308e15
1.32991896e15,3.245455342e14,1.6338308272e15
1.37391062e15,3.492640799e14,1.6990136342e15
1.41908752e15,3.758643142e14,1.766798184e15
1.46546626e15,4.044914414e14,1.8372839316e15
1.51306178e15,4.352986222e14,1.9105842557e15
1.5618857e15,4.68452941e14,1.9868085568e15
1.61197786e15,5.015078048e14,2.06607817e15
1.6633864e15,5.358575727e14,2.148506474e15
1.7161412e15,5.725604459e14,2.234216793e15
1.7702738e15,6.117755524e14,2.323348364e15
1.8257842e15,6.53677933e14,2.416040424e15
1.8827056e15,6.984505849e14,2.51243221e15
1.9410546e15,7.462884399e14,2.612662959e15
2.0008478e15,7.974043317e14,2.716891799e15
2.0620852e15,8.520210395e14,2.825297749e15
2.1248e15,9.103772553e14,2.938000155e15
2.1890088e15,9.727315621e14,3.055217818e15
2.2547116e15,1.0393564666e15,3.177109866e15
2.3219416e15,1.1105443665e15,3.303855318e15
2.3906822e15,1.1866095396e15,3.435672975e15
2.4609666e15,1.2678821765e15,3.572741856e15
2.5328114e15,1.3547242934e15,3.715280762e15
2.6061834e15,1.4475118302e15,3.863508494e15
2.6811324e15,1.5466565306e15,4.017643853e15
