baryon_density,pressure/c2,energy_density/c2
5.312000000000004e14,4.496349684995484e13,5.5997487898696256e14
5.345200000000004e14,4.566435727944454e13,5.637094371143652e14
5.378400000000004e14,4.637145885560612e13,5.674478684180315e14
5.411600000000004e14,4.708481499870508e13,5.711901872610785e14
5.444800000000004e14,4.7804439028767055e13,5.749364079266372e14
5.478000000000004e14,4.8530344166250305e13,5.786865446185139e14
5.511200000000004e14,4.926254353270142e13,5.824406114618491e14
5.544400000000004e14,5.000105015140136e13,5.861986225037596e14
5.577600000000004e14,5.074587694799843e13,5.899605917139734e14
5.610800000000004e14,5.149703675112725e13,5.937265329854528e14
5.644000000000004e14,5.225454229301959e13,5.974964601350089e14
5.677200000000004e14,5.301840621010074e13,6.012703869039091e14
5.710400000000004e14,5.3788641043579805e13,6.050483269584671e14
5.743600000000004e14,5.456525924002244e13,6.088302938906319e14
5.776800000000004e14,5.534827315192214e13,6.126163012185688e14
5.810000000000004e14,5.6137567599541516e13,6.164064055233862e14
5.843200000000004e14,5.6849622729298734e13,6.202287608924229e14
5.876400000000004e14,5.7528402912033305e13,6.240681811730485e14
5.909600000000004e14,5.819541340718783e13,6.279172498769508e14
5.942800000000004e14,5.885652065049216e13,6.317739027210448e14
5.976000000000005e14,5.9514617258311734e13,6.356371071347876e14
6.009200000000005e14,6.0171429615223125e13,6.395062397298464e14
6.042400000000005e14,6.082810275694277e13,6.433808833090201e14
6.075600000000005e14,6.148544992409049e13,6.472607396060628e14
6.108800000000005e14,6.214407737679748e13,6.511455853185521e14
6.142000000000005e14,6.2804453790274375e13,6.550352474820675e14
6.175200000000005e14,6.3466951899972266e13,6.58929588583073e14
6.208400000000005e14,6.41318749863919e13,6.628284970217158e14
6.241600000000005e14,6.479947450657926e13,6.667318807162221e14
6.274800000000005e14,6.546996227475994e13,6.706396626522899e14
6.308000000000005e14,6.614351913931493e13,6.745517776896368e14
6.341200000000005e14,6.682030132560954e13,6.784681702107539e14
6.374400000000005e14,6.7500445176055555e13,6.82388792351153e14
6.407600000000005e14,6.818407076065297e13,6.863136026417415e14
6.440800000000005e14,6.887128467343632e13,6.902425649498574e14
6.474000000000005e14,6.956218223047936e13,6.941756476410846e14
6.507200000000005e14,7.025684922024104e13,6.981128229071344e14
6.540400000000005e14,7.095536331382742e13,7.020540662205941e14
6.573600000000005e14,7.165779521328236e13,7.059993558879231e14
6.606800000000005e14,7.236420959550258e13,7.099486726795492e14
6.640000000000005e14,7.307466589493747e13,7.139019995210848e14
6.673200000000005e14,7.378921895774833e13,7.178593212335681e14
6.706400000000005e14,7.450791959254308e13,7.218206243133542e14
6.739600000000005e14,7.523081503714495e13,7.257858967443621e14
6.772800000000005e14,7.595794935665831e13,7.297551278369631e14
6.806000000000005e14,7.668936378489483e13,7.337283080889252e14
6.839200000000005e14,7.742509701878831e13,7.377054290647736e14
6.872400000000005e14,7.816518547353561e13,7.416864832906261e14
6.905600000000005e14,7.890966350473536e13,7.456714641620836e14
6.938800000000005e14,7.965856360263672e13,7.496603658632212e14
6.972000000000005e14,8.041191656270097e13,7.536531832950549e14
7.005200000000005e14,8.116975163593139e13,7.576499120121485e14
7.038400000000005e14,8.193209666186881e13,7.616505481662156e14
7.071600000000005e14,8.269897818663912e13,7.656550884558021e14
7.104800000000005e14,8.347042156808908e13,7.696635300812354e14
7.138000000000005e14,8.42464510697013e13,7.736758707041784e14
7.171200000000005e14,8.502708994473053e13,7.77692108411217e14
7.204400000000005e14,8.58123605117971e13,7.817122416809836e14
7.237600000000005e14,8.660228422297722e13,7.857362693544076e14
7.270800000000005e14,8.739688172529331e13,7.897641906077272e14
7.304000000000005e14,8.819617291637311e13,7.937960049279486e14
7.337200000000005e14,8.900017699495173e13,7.978317120904882e14
7.370400000000005e14,8.980891250679603e13,8.01871312138749e14
7.403600000000006e14,9.06223973865432e13,8.05914805365455e14
7.436800000000006e14,9.14406489959113e13,8.099621922955134e14
7.470000000000006e14,9.226368415864533e13,8.140134736703091e14
7.503200000000006e14,9.309151919255422e13,8.180686504332286e14
7.536400000000006e14,9.392416993892036e13,8.221277237163524e14
7.569600000000006e14,9.476165178954956e13,8.261906948281492e14
7.602800000000006e14,9.560397971169547e13,8.302575652421152e14
7.636000000000006e14,9.645116827104862e13,8.343283365862629e14
7.669200000000006e14,9.730323165299467e13,8.384030106333679e14
7.702400000000006e14,9.816018368227536e13,8.424815892919296e14
7.735600000000006e14,9.902203784122216e13,8.465640745977646e14
7.768800000000006e14,9.988880728667512e13,8.506504687061831e14
7.802000000000006e14,1.0076050486570798e14,8.547407738847089e14
7.835200000000006e14,1.016371431302566e14,8.588349925062845e14
7.868400000000006e14,1.0251873435076108e14,8.629331270429308e14
7.901600000000006e14,1.0340529052888022e14,8.670351800598169e14
7.934800000000006e14,1.042968234093722e14,8.711411542097202e14
7.968000000000006e14,1.051933444912047e14,8.752510522278296e14
8.001200000000006e14,1.0609486503795295e14,8.79364876926881e14
8.034400000000006e14,1.0700139608754511e14,8.834826311925884e14
8.067600000000006e14,1.0791294846140348e14,8.876043179793612e14
8.100800000000006e14,1.0882953277303183e14,8.91729940306268e14
8.134000000000006e14,1.0975115943608295e14,8.958595012532469e14
8.167200000000006e14,1.1067783867195303e14,8.999930039575419e14
8.200400000000006e14,1.1160958051692997e14,9.041304516103382e14
8.233600000000006e14,1.1254639482893947e14,9.082718474535891e14
8.266800000000006e14,1.1348829129389983e14,9.124171947770296e14
8.300000000000005e14,1.1443527943173439e14,9.165664969153541e14
8.333200000000005e14,1.1538736860204088e14,9.20719757245547e14
8.366400000000005e14,1.163445680094692e14,9.248769791843559e14
8.399600000000005e14,1.173020578699857e14,9.290384314539931e14
8.432800000000006e14,1.1824643442446148e14,9.332048011921579e14
8.466000000000006e14,1.19186296466769e14,9.373755486345041e14
8.499200000000006e14,1.201243238061523e14,9.415504911886611e14
8.532400000000006e14,1.2106180235412184e14,9.457295328990689e14
8.565600000000006e14,1.2199952751044738e14,9.499126100907042e14
8.598800000000006e14,1.2293805190659005e14,9.540996758808678e14
8.632000000000006e14,1.23877786951077e14,9.582906936151241e14
8.665200000000006e14,1.2481905341335094e14,9.624856334933872e14
8.698400000000006e14,1.2576210986026878e14,9.666844706155055e14
8.731600000000006e14,1.267071700354439e14,9.708871837517529e14
8.764800000000006e14,1.2765441415606544e14,9.750937545209159e14
8.798000000000006e14,1.2860399661316114e14,9.793041668145926e14
8.831200000000006e14,1.2955605142259569e14,9.835184063787175e14
8.864400000000006e14,1.3051069620470736e14,9.87736460500045e14
8.897600000000006e14,1.3146803516529148e14,9.919583177653226e14
8.930800000000006e14,1.3242816137754828e14,9.961839678723546e14
8.964000000000006e14,1.3339115856172627e14,1.0004134014790708e15
8.997200000000006e14,1.343571024956084e14,1.0046466100810706e15
9.030400000000006e14,1.3532606214831156e14,1.0088835859109015e15
9.063600000000006e14,1.3629810060310916e14,1.0131243218542328e15
9.096800000000006e14,1.3727327581693173e14,1.0173688113793281e15
9.130000000000006e14,1.3825164125166478e14,1.0216170484771585e15
9.163200000000006e14,1.3923324640361631e14,1.025869027610111e15
9.196400000000006e14,1.4021813725119308e14,1.0301247436677206e15
9.229600000000006e14,1.4120635663621066e14,1.0343841919282006e15
9.262800000000006e14,1.4219794459087747e14,1.0386473680248038e15
9.296000000000006e14,1.4319293861992678e14,1.042914267916224e15
9.329200000000006e14,1.4419137394544228e14,1.0471848878604388e15
9.362400000000006e14,1.451932837204313e14,1.0514592243914434e15
9.395600000000006e14,1.4619869921602938e14,1.0557372742985112e15
9.428800000000006e14,1.4720764998635797e14,1.0600190346075816e15
9.462000000000006e14,1.4822016401429703e14,1.0643045025645314e15
9.495200000000006e14,1.4923626784090884e14,1.0685936756200564e15
9.528400000000006e14,1.5025598668074875e14,1.0728865514159768e15
9.561600000000006e14,1.51279344524978e14,1.077183127772799e15
9.594800000000006e14,1.5230636423386225e14,1.0814834026783671e15
9.628000000000006e14,1.5333706761999466e14,1.0857873742774928e15
9.661200000000006e14,1.5437147552340128e14,1.0900950408624611e15
9.694400000000006e14,1.554096078795067e14,1.0944064008642935e15
9.727600000000006e14,1.5645148378078316e14,1.0987214528447194e15
9.760800000000006e14,1.57497121532826e14,1.1030401954887518e15
9.794000000000006e14,1.585465387054638e14,1.1073626275978429e15
9.827200000000008e14,1.5959975217945834e14,1.1116887480835228e15
9.860400000000008e14,1.6065677818924556e14,1.1160185559615122e15
9.893600000000008e14,1.6171763236216412e14,1.120352050346234e15
9.926800000000008e14,1.627823297544845e14,1.1246892304457219e15
9.960000000000008e14,1.6385088488460966e14,1.1290300955568458e15
9.993200000000008e14,1.6492331176368238e14,1.1333746450608782e15
1.0026400000000008e15,1.6599962392386844e14,1.137722878419325e15
1.0059600000000008e15,1.670798344445317e14,1.1420747951700388e15
1.0092800000000008e15,1.6816395597649747e14,1.1464303949235558e15
1.0126000000000008e15,1.6925200076456672e14,1.1507896773596678e15
1.0159200000000008e15,1.703439806684507e14,1.1551526422241962e15
1.0192400000000008e15,1.7143990718225203e14,1.159519289325954e15
1.0225600000000008e15,1.7253979145262694e14,1.1638896185338808e15
1.0258800000000008e15,1.7364364429572797e14,1.1682636297743458e15
1.0292000000000008e15,1.7475147621303903e14,1.172641323028598e15
1.0325200000000008e15,1.7586329740618728e14,1.1770226983303558e15
1.0358400000000008e15,1.7697911779081403e14,1.1814077557635242e15
1.0391600000000008e15,1.7809894700957688e14,1.1857964954600425e15
1.0424800000000008e15,1.7922279444435753e14,1.1901889175978315e15
1.0458000000000008e15,1.8035066922772638e14,1.1945850223988562e15
1.0491200000000008e15,1.814825802537279e14,1.1989848101272832e15
1.0524400000000008e15,1.8261853618802897e14,1.20338828108773e15
1.0557600000000008e15,1.8375854547748203e14,1.207795435623601e15
1.0590800000000008e15,1.8490261635914922e14,1.212206274115506e15
1.0624000000000008e15,1.860507568688084e14,1.2166207969797492e15
1.0657200000000008e15,1.8720297484900062e14,1.221039004666899e15
1.0690400000000008e15,1.8835927795662972e14,1.2254608976604145e15
1.0723600000000008e15,1.8951967367016e14,1.229886476475342e15
1.0756800000000008e15,1.9068416929642472e14,1.2343157416570665e15
1.0790000000000008e15,1.918527719770845e14,1.2387486937801275e15
1.0823200000000008e15,1.930254886947512e14,1.2431853334470712e15
1.0856400000000008e15,1.9420232627879547e14,1.2476256612873775e15
1.0889600000000008e15,1.9538329141086578e14,1.2520696779564015e15
1.0922800000000008e15,1.965683906301347e14,1.256517384134397e15
1.0956000000000008e15,1.9775763033828194e14,1.2609687805255488e15
1.0989200000000008e15,1.9895101680424497e14,1.265423867857067e15
1.1022400000000008e15,2.0014855616873197e14,1.2698826468783102e15
1.1055600000000008e15,2.013502544485323e14,1.2743451183599408e15
1.1088800000000008e15,2.0255611754061628e14,1.2788112830931275e15
1.1122000000000008e15,2.037661512260555e14,1.2832811418887675e15
1.1155200000000008e15,2.049803611737508e14,1.2877546955767468e15
1.1188400000000008e15,2.0619875294401097e14,1.292231945005224e15
1.1221600000000008e15,2.074213319919536e14,1.2967128910399475e15
1.1254800000000009e15,2.0864810367076934e14,1.3011975345636008e15
1.1288000000000008e15,2.098790732348373e14,1.3056858764751572e15
1.1321200000000008e15,2.1111424584270875e14,1.3101779176892878e15
1.1354400000000008e15,2.123536265599642e14,1.314673659135759e15
1.1387600000000008e15,2.1359722036194978e14,1.3191731017588775e15
1.1420800000000008e15,2.1484503213639672e14,1.3236762465169455e15
1.1454000000000008e15,2.1609706668594075e14,1.3281830943817338e15
1.1487200000000008e15,2.1735332873052866e14,1.3326936463379792e15
1.1520400000000008e15,2.186138229097371e14,1.3372079033829012e15
1.1553600000000008e15,2.198785537849914e14,1.3417258665257278e15
1.1586800000000008e15,2.2114752584170203e14,1.3462475367872465e15
1.1620000000000008e15,2.224207434913172e14,1.3507729151993665e15
1.1653200000000008e15,2.2369821107329247e14,1.3553020028046988e15
1.1686400000000008e15,2.249799328569854e14,1.359834800656149e15
1.1719600000000008e15,2.2626591304348562e14,1.3643713098165252e15
1.1752800000000008e15,2.2755615576736397e14,1.36891153135816e15
1.1786000000000008e15,2.2885066509836966e14,1.3734554663625408e15
1.1819200000000008e15,2.3014944504305362e14,1.3780031159199592e15
1.1852400000000008e15,2.314524995463411e14,1.3825544811291692e15
1.1885600000000008e15,2.3275983249304266e14,1.387109563097055e15
1.1918800000000008e15,2.3407144770931253e14,1.3916683629383142e15
1.195200000000001e15,2.3538734896405703e14,1.3962308817751422e15
1.198520000000001e15,2.3670753997029112e14,1.400797120736942e15
1.201840000000001e15,2.3803202438644747e14,1.4053670809600262e15
1.205160000000001e15,2.3936080581764416e14,1.409940763587345e15
1.208480000000001e15,2.406938878169052e14,1.4145181697682092e15
1.211800000000001e15,2.4203127388634312e14,1.4190993006580308e15
1.215120000000001e15,2.4337296747829647e14,1.4236841574180675e15
1.218440000000001e15,2.4471897199643847e14,1.428272741215178e15
1.221760000000001e15,2.4606929079684156e14,1.4328650532215815e15
1.225080000000001e15,2.4742392718900728e14,1.4374610946146302e15
1.228400000000001e15,2.487828844368719e14,1.4420608665765818e15
1.231720000000001e15,2.5014616575976647e14,1.446664370294384e15
1.235040000000001e15,2.5151377433335834e14,1.4512716069594662e15
1.238360000000001e15,2.528857132905544e14,1.4558825777675335e15
1.241680000000001e15,2.5426198572238344e14,1.460497283918368e15
1.245000000000001e15,2.5564259467884588e14,1.4651157266156405e15
1.248320000000001e15,2.5702754316973653e14,1.4697379070667228e15
1.251640000000001e15,2.5841683416545253e14,1.4743638264825065e15
1.254960000000001e15,2.5981047059775997e14,1.4789934860772312e15
1.258280000000001e15,2.612084553605544e14,1.4836268870683108e15
1.261600000000001e15,2.626107913105902e14,1.4882640306761702e15
1.264920000000001e15,2.6401748126818606e14,1.4929049181240888e15
1.268240000000001e15,2.6542852801791988e14,1.4975495506380378e15
1.271560000000001e15,2.668439343092907e14,1.50219792944654e15
1.274880000000001e15,2.682637028573747e14,1.5068500557805125e15
1.278200000000001e15,2.6968783634345262e14,1.5115059308731328e15
1.281520000000001e15,2.7111633741562616e14,1.5161655559596968e15
1.284840000000001e15,2.7254920868940866e14,1.5208289322774875e15
1.288160000000001e15,2.739864527483114e14,1.5254960610656412e15
1.291480000000001e15,2.7542807214440562e14,1.530166943565027e15
1.294800000000001e15,2.768740693988686e14,1.534841581018116e15
1.298120000000001e15,2.7832444700252097e14,1.5395199746688682e15
1.301440000000001e15,2.7977920741633988e14,1.5442021257626172e15
1.304760000000001e15,2.8123835307197438e14,1.548888035545952e15
1.308080000000001e15,2.827018863722284e14,1.5535777052666105e15
1.311400000000001e15,2.841698096915449e14,1.5582711361733765e15
1.314720000000001e15,2.85642125376472e14,1.5629683295159688e15
1.318040000000001e15,2.871188357461177e14,1.5676692865449495e15
1.321360000000001e15,2.8859994309259175e14,1.572374008511617e15
1.324680000000001e15,2.900854496814397e14,1.577082496667919e15
1.328000000000001e15,2.91575357752064e14,1.581794752266354e15
1.331320000000001e15,2.9306966951813175e14,1.5865107765598885e15
1.334640000000001e15,2.9456838716797944e14,1.5912305708018615e15
1.337960000000001e15,2.96071512864999e14,1.5959541362459045e15
1.341280000000001e15,2.975790487480238e14,1.6006814741458562e15
1.344600000000001e15,2.9909099693169594e14,1.6054125857556882e15
1.347920000000001e15,3.0060735950683144e14,1.6101474723294195e15
1.351240000000001e15,3.0212813854077556e14,1.6148861351210432e15
1.354560000000001e15,3.036533360777457e14,1.6196285753844528e15
1.357880000000001e15,3.0518295413917244e14,1.6243747943733705e15
1.361200000000001e15,3.0671699472402644e14,1.629124793341279e15
1.364520000000001e15,3.0825545980914375e14,1.6338785735413475e15
1.367840000000001e15,3.0979835134953794e14,1.6386361362263738e15
1.371160000000001e15,3.113456712787101e14,1.6433974826487138e15
1.374480000000001e15,3.128974215089485e14,1.6481626140602195e15
1.377800000000001e15,3.144536039316226e14,1.65293153171218e15
1.381120000000001e15,3.160142204174709e14,1.6577042368552625e15
1.384440000000001e15,3.175792728168827e14,1.662480730739452e15
1.387760000000001e15,3.1914876296017106e14,1.667261014613997e15
1.391080000000001e15,3.20722692657845e14,1.6720450897273565e15
1.394400000000001e15,3.223010637008701e14,1.6768329573271398e15
1.397720000000001e15,3.2388387786092706e14,1.6816246186600672e15
1.401040000000001e15,3.254711368906634e14,1.6864200749719052e15
1.404360000000001e15,3.2706284252394306e14,1.6912193275074305e15
1.407680000000001e15,3.286589964760817e14,1.6960223775103718e15
1.411000000000001e15,3.302596004440906e14,1.700829226223372e15
1.414320000000001e15,3.318646561069037e14,1.7056398748879382e15
1.417640000000001e15,3.3347416512560644e14,1.7104543247443982e15
1.420960000000001e15,3.350881291436571e14,1.7152725770318592e15
1.424280000000001e15,3.367065497871064e14,1.720094632988166e15
1.427600000000001e15,3.383294286648084e14,1.7249204938498608e15
1.430920000000001e15,3.399567673686334e14,1.7297501608521425e15
1.434240000000001e15,3.4158856747366806e14,1.7345836352288305e15
1.437560000000001e15,3.432248305384231e14,1.7394209182123255e15
1.440880000000001e15,3.448655581050245e14,1.7442620110335758e15
1.444200000000001e15,3.465107516994095e14,1.749106914922038e15
1.447520000000001e15,3.481604128315178e14,1.7539556311056492e15
1.450840000000001e15,3.4981454299547475e14,1.7588081608107862e15
1.454160000000001e15,3.5147314366977494e14,1.763664505262242e15
1.457480000000001e15,3.5313554963609325e14,1.7685248129031078e15
1.460800000000001e15,3.5479675215225956e14,1.7733901810730465e15
1.464120000000001e15,3.5645926529338206e14,1.7782600384990652e15
1.467440000000001e15,3.58124118274146e14,1.7831341499780988e15
1.470760000000001e15,3.597917636408405e14,1.7880124103190265e15
1.474080000000001e15,3.614624739491042e14,1.7928947554267842e15
1.4774000000000012e15,3.631364362962761e14,1.7977811409365518e15
1.4807200000000012e15,3.6481378916695156e14,1.8026715338263248e15
1.4840400000000012e15,3.6649464027781056e14,1.80756590832696e15
1.4873600000000012e15,3.681790764277169e14,1.8124642436495318e15
1.4906800000000012e15,3.6986716944088956e14,1.81736652260511e15
1.4940000000000012e15,3.7155897999356e14,1.822272730710302e15
1.4973200000000012e15,3.7325456020348975e14,1.8271828555780908e15
1.5006400000000012e15,3.749539554527135e14,1.8320968864863142e15
1.5039600000000012e15,3.766572057122864e14,1.83701481406207e15
1.5072800000000012e15,3.783643465309953e14,1.8419366300446822e15
1.5106000000000012e15,3.800754097899929e14,1.8468623271036728e15
1.5139200000000012e15,3.8179042428991094e14,1.8517918986962502e15
1.5172400000000012e15,3.835094162152767e14,1.8567253389539005e15
1.5205600000000012e15,3.852324095072446e14,1.8616626425908052e15
1.5238800000000012e15,3.869594261665668e14,1.866603804828942e15
